iter,train_loss,val_loss,train_iter_loss,time_ms,mfu_pct,note
0,4.2847,4.2795,,,,eval
5,,,4.2273,270.6,0.48,iter
6,,,4.2271,244.72,0.48,iter
7,,,4.2292,258.88,0.49,iter
8,,,4.2204,247.37,0.49,iter
9,,,4.1867,241.11,0.5,iter
10,,,4.1837,259.46,0.5,iter
11,,,4.1456,241.74,0.5,iter
12,,,4.1397,251.73,0.5,iter
13,,,4.1107,286.83,0.5,iter
14,,,4.0932,245.66,0.5,iter
15,,,4.0851,244.12,0.5,iter
16,,,4.0433,270.05,0.5,iter
17,,,4.028,274.4,0.5,iter
18,,,3.9853,256.09,0.5,iter
19,,,3.9675,253.91,0.5,iter
20,,,3.9266,245.6,0.5,iter
21,,,3.8935,252.65,0.5,iter
22,,,3.8839,254.5,0.5,iter
23,,,3.8002,264.93,0.5,iter
24,,,3.8097,246.96,0.51,iter
25,,,3.732,258.27,0.51,iter
26,,,3.7224,247.97,0.51,iter
27,,,3.7098,249.31,0.51,iter
28,,,3.7268,252.39,0.51,iter
29,,,3.7532,251.91,0.51,iter
30,,,3.6281,255.88,0.51,iter
31,,,3.6014,263.09,0.51,iter
32,,,3.5984,253.83,0.51,iter
33,,,3.6692,262.44,0.51,iter
34,,,3.5252,246.08,0.51,iter
35,,,3.5202,251.74,0.51,iter
36,,,3.4863,264.0,0.51,iter
37,,,3.4861,250.88,0.51,iter
38,,,3.5452,244.16,0.51,iter
39,,,3.4816,257.05,0.51,iter
40,,,3.4768,274.14,0.51,iter
41,,,3.5289,247.45,0.51,iter
42,,,3.4324,243.54,0.51,iter
43,,,3.4634,269.05,0.51,iter
44,,,3.4178,263.67,0.51,iter
45,,,3.45,252.99,0.51,iter
46,,,3.4163,258.54,0.51,iter
47,,,3.3808,274.21,0.5,iter
48,,,3.3843,261.2,0.5,iter
49,,,3.4141,271.33,0.5,iter
50,,,3.4627,271.63,0.5,iter
51,,,3.3217,270.6,0.5,iter
52,,,3.3595,253.13,0.5,iter
53,,,3.4141,260.23,0.5,iter
54,,,3.4446,264.02,0.5,iter
55,,,3.3118,267.85,0.5,iter
56,,,3.3366,248.05,0.5,iter
57,,,3.2862,265.23,0.5,iter
58,,,3.3483,277.67,0.49,iter
59,,,3.4372,283.59,0.49,iter
60,,,3.3141,272.58,0.49,iter
61,,,3.2405,265.9,0.49,iter
62,,,3.2357,274.49,0.49,iter
63,,,3.3025,257.91,0.49,iter
64,,,3.2264,260.02,0.49,iter
65,,,3.2025,260.87,0.49,iter
66,,,3.1564,276.69,0.49,iter
67,,,3.228,271.11,0.49,iter
68,,,3.1226,256.36,0.49,iter
69,,,3.2066,266.38,0.49,iter
70,,,3.2326,280.13,0.49,iter
71,,,3.1958,263.49,0.49,iter
72,,,3.1829,256.39,0.49,iter
73,,,3.1126,259.63,0.49,iter
74,,,3.1348,262.91,0.49,iter
75,,,3.1073,265.71,0.49,iter
76,,,3.0005,255.13,0.49,iter
77,,,3.1174,267.44,0.49,iter
78,,,3.0205,268.95,0.49,iter
79,,,3.0525,261.79,0.49,iter
80,,,3.1968,248.94,0.49,iter
81,,,3.0431,262.7,0.49,iter
82,,,3.0275,264.57,0.49,iter
83,,,3.0822,240.1,0.5,iter
84,,,3.081,264.95,0.5,iter
85,,,3.0233,268.58,0.5,iter
86,,,3.0289,277.49,0.49,iter
87,,,3.0548,260.99,0.49,iter
88,,,2.9833,267.71,0.49,iter
89,,,2.9889,287.87,0.49,iter
90,,,2.9723,268.73,0.49,iter
91,,,2.8946,253.76,0.49,iter
92,,,2.8799,261.61,0.49,iter
93,,,2.9165,248.25,0.49,iter
94,,,2.924,243.81,0.5,iter
95,,,2.8841,271.61,0.5,iter
96,,,2.9541,250.67,0.5,iter
97,,,2.9359,253.56,0.5,iter
98,,,2.9084,261.19,0.5,iter
99,,,2.9494,268.74,0.5,iter
100,,,2.8997,261.89,0.5,iter
101,,,2.9765,260.81,0.5,iter
102,,,2.8678,263.38,0.5,iter
103,,,2.8945,252.33,0.5,iter
104,,,2.8693,263.85,0.5,iter
105,,,2.8568,266.94,0.5,iter
106,,,2.8553,247.41,0.5,iter
107,,,2.9249,251.75,0.5,iter
108,,,2.8288,263.94,0.5,iter
109,,,2.7967,228.73,0.51,iter
110,,,2.812,247.04,0.51,iter
111,,,2.8619,263.53,0.51,iter
112,,,2.8327,239.54,0.51,iter
113,,,2.8287,257.99,0.51,iter
114,,,2.8379,247.12,0.51,iter
115,,,2.7657,254.13,0.51,iter
116,,,2.8118,252.5,0.51,iter
117,,,2.7732,265.48,0.51,iter
118,,,2.6838,245.86,0.51,iter
119,,,2.8115,253.81,0.51,iter
120,,,2.8207,255.14,0.51,iter
121,,,2.7457,255.37,0.51,iter
122,,,2.7396,239.67,0.51,iter
123,,,2.7121,256.86,0.51,iter
124,,,2.8004,251.26,0.51,iter
125,,,2.7802,248.99,0.51,iter
126,,,2.8334,245.45,0.52,iter
127,,,2.8088,260.26,0.51,iter
128,,,2.7683,263.53,0.51,iter
129,,,2.7768,259.16,0.51,iter
130,,,2.8041,265.85,0.51,iter
131,,,2.7966,252.81,0.51,iter
132,,,2.7684,257.33,0.51,iter
133,,,2.6967,263.47,0.51,iter
134,,,2.7684,259.02,0.51,iter
135,,,2.7259,253.52,0.51,iter
136,,,2.7383,259.23,0.51,iter
137,,,2.6679,270.59,0.5,iter
138,,,2.7675,239.58,0.51,iter
139,,,2.7356,248.49,0.51,iter
140,,,2.6907,234.06,0.51,iter
141,,,2.7086,254.74,0.51,iter
142,,,2.7782,223.28,0.52,iter
143,,,2.6734,262.34,0.52,iter
