iter,train_loss,val_loss,train_iter_loss,time_ms,mfu_pct,note
0,4.1702,4.1669,,,,eval
5,,,4.1596,214.87,0.32,iter
6,,,4.1685,215.68,0.32,iter
7,,,4.1488,216.93,0.32,iter
8,,,4.1746,215.74,0.32,iter
9,,,4.1465,218.05,0.31,iter
10,,,4.1488,215.6,0.31,iter
11,,,4.1493,237.26,0.31,iter
12,,,4.1297,218.21,0.31,iter
13,,,4.139,215.01,0.31,iter
14,,,4.1245,217.91,0.31,iter
15,,,4.1309,217.18,0.31,iter
16,,,4.1123,216.08,0.31,iter
17,,,4.0928,216.18,0.31,iter
18,,,4.0915,215.94,0.31,iter
19,,,4.0732,215.38,0.31,iter
20,,,4.0731,216.26,0.31,iter
21,,,4.0717,213.97,0.31,iter
22,,,4.0606,211.88,0.31,iter
23,,,4.0577,211.11,0.31,iter
24,,,4.0469,208.24,0.32,iter
25,,,4.0181,208.82,0.32,iter
26,,,4.0186,206.12,0.32,iter
27,,,3.9843,209.65,0.32,iter
28,,,4.0076,209.35,0.32,iter
29,,,3.9955,207.05,0.32,iter
30,,,3.9983,210.66,0.32,iter
31,,,3.9478,208.47,0.32,iter
32,,,3.9504,209.47,0.32,iter
33,,,3.9252,210.38,0.32,iter
34,,,3.9096,210.38,0.32,iter
35,,,3.9441,211.62,0.32,iter
36,,,3.8955,208.89,0.32,iter
37,,,3.8938,249.83,0.32,iter
38,,,3.8926,209.84,0.32,iter
39,,,3.8633,214.24,0.32,iter
40,,,3.8724,211.32,0.32,iter
41,,,3.8846,212.29,0.32,iter
42,,,3.8179,210.61,0.32,iter
43,,,3.8304,209.34,0.32,iter
44,,,3.8343,213.75,0.32,iter
45,,,3.7995,209.02,0.32,iter
46,,,3.8101,210.1,0.32,iter
47,,,3.8245,210.12,0.32,iter
48,,,3.7707,209.86,0.32,iter
49,,,3.7855,239.98,0.32,iter
50,,,3.7779,211.06,0.32,iter
51,,,3.757,209.97,0.32,iter
52,,,3.7382,208.44,0.32,iter
53,,,3.7497,207.59,0.32,iter
54,,,3.7397,210.93,0.32,iter
55,,,3.7154,209.31,0.32,iter
56,,,3.7193,211.35,0.32,iter
57,,,3.7471,209.28,0.32,iter
58,,,3.6996,209.75,0.32,iter
59,,,3.7712,211.23,0.32,iter
60,,,3.7236,208.9,0.32,iter
61,,,3.7264,206.56,0.32,iter
62,,,3.6994,209.39,0.32,iter
63,,,3.7066,212.66,0.32,iter
64,,,3.6702,209.52,0.32,iter
65,,,3.6746,209.18,0.32,iter
66,,,3.6812,208.79,0.32,iter
67,,,3.6853,209.57,0.32,iter
68,,,3.657,209.54,0.32,iter
69,,,3.6482,209.55,0.32,iter
70,,,3.6484,238.59,0.32,iter
71,,,3.6588,213.54,0.32,iter
72,,,3.6931,208.5,0.32,iter
73,,,3.6539,209.62,0.32,iter
74,,,3.6219,209.41,0.32,iter
75,,,3.6617,209.08,0.32,iter
76,,,3.6487,207.65,0.32,iter
77,,,3.6183,225.1,0.32,iter
78,,,3.6311,208.42,0.32,iter
79,,,3.6189,206.97,0.32,iter
80,,,3.5903,210.31,0.32,iter
81,,,3.6175,208.96,0.32,iter
82,,,3.6107,208.57,0.32,iter
83,,,3.5871,208.01,0.32,iter
84,,,3.5796,212.87,0.32,iter
85,,,3.5998,207.89,0.32,iter
86,,,3.6128,209.99,0.32,iter
