iter,train_loss,val_loss,train_iter_loss,time_ms,mfu_pct,note
0,4.1701,4.1655,,,,eval
5,,,4.1743,283.16,0.12,iter
6,,,4.1541,304.86,0.12,iter
7,,,4.1778,304.3,0.12,iter
8,,,4.1542,312.16,0.12,iter
9,,,4.1328,271.57,0.12,iter
10,,,4.1488,325.55,0.12,iter
11,,,4.1366,254.89,0.12,iter
12,,,4.1196,258.21,0.12,iter
13,,,4.116,249.69,0.12,iter
14,,,4.1275,275.04,0.12,iter
15,,,4.1352,272.31,0.12,iter
16,,,4.1017,291.38,0.12,iter
17,,,4.0997,241.24,0.12,iter
18,,,4.1234,249.16,0.12,iter
19,,,4.0924,272.14,0.12,iter
20,,,4.0749,251.47,0.13,iter
21,,,4.0744,242.37,0.13,iter
22,,,4.0637,319.41,0.12,iter
23,,,4.0649,282.95,0.12,iter
24,,,4.028,289.45,0.12,iter
25,,,4.0248,302.39,0.12,iter
26,,,4.0154,278.87,0.12,iter
27,,,3.9961,344.92,0.12,iter
28,,,3.9928,311.43,0.12,iter
29,,,3.9704,293.58,0.12,iter
30,,,3.9742,269.28,0.12,iter
31,,,3.958,280.68,0.12,iter
32,,,3.9548,285.34,0.12,iter
33,,,3.963,251.71,0.12,iter
34,,,3.9513,261.97,0.12,iter
35,,,3.9413,266.83,0.12,iter
36,,,3.8972,271.56,0.12,iter
37,,,3.9065,250.68,0.12,iter
38,,,3.8739,223.19,0.13,iter
39,,,3.8766,225.77,0.13,iter
40,,,3.8656,270.89,0.13,iter
41,,,3.8371,283.61,0.13,iter
42,,,3.8372,255.94,0.13,iter
43,,,3.8368,254.32,0.13,iter
44,,,3.836,297.79,0.13,iter
45,,,3.8173,225.4,0.13,iter
46,,,3.8117,254.14,0.13,iter
47,,,3.7823,248.12,0.13,iter
48,,,3.7942,276.64,0.13,iter
49,,,3.7647,261.55,0.13,iter
50,,,3.7614,273.99,0.13,iter
51,,,3.7605,303.02,0.13,iter
52,,,3.7187,240.56,0.13,iter
53,,,3.7372,257.2,0.13,iter
54,,,3.7413,288.44,0.13,iter
55,,,3.7013,279.14,0.13,iter
56,,,3.7535,267.24,0.13,iter
57,,,3.7168,223.56,0.13,iter
58,,,3.7029,284.03,0.13,iter
59,,,3.7466,234.43,0.13,iter
60,,,3.6562,216.83,0.13,iter
61,,,3.6694,271.43,0.13,iter
62,,,3.7155,284.35,0.13,iter
63,,,3.7051,395.81,0.13,iter
64,,,3.7169,292.69,0.13,iter
65,,,3.6798,276.45,0.13,iter
66,,,3.692,380.28,0.12,iter
67,,,3.6951,307.34,0.12,iter
68,,,3.7002,274.38,0.12,iter
69,,,3.7002,266.91,0.12,iter
70,,,3.6668,272.38,0.12,iter
71,,,3.7325,286.63,0.12,iter
72,,,3.6614,317.44,0.12,iter
73,,,3.6777,325.27,0.12,iter
74,,,3.6534,300.81,0.12,iter
75,,,3.6141,292.4,0.12,iter
76,,,3.6341,300.21,0.12,iter
77,,,3.6306,258.98,0.12,iter
78,,,3.6159,293.33,0.12,iter
79,,,3.6137,283.81,0.12,iter
80,,,3.6154,328.46,0.12,iter
81,,,3.6455,283.71,0.12,iter
82,,,3.5596,293.35,0.12,iter
83,,,3.608,256.41,0.12,iter
84,,,3.6108,316.41,0.12,iter
85,,,3.5846,318.58,0.12,iter
86,,,3.6022,382.29,0.11,iter
87,,,3.5557,315.13,0.11,iter
88,,,3.5656,315.68,0.11,iter
89,,,3.5676,299.02,0.11,iter
90,,,3.5507,258.04,0.11,iter
91,,,3.553,269.29,0.12,iter
92,,,3.6031,267.85,0.12,iter
93,,,3.6193,325.98,0.12,iter
94,,,3.5354,340.99,0.11,iter
95,,,3.4725,314.97,0.11,iter
96,,,3.535,346.3,0.11,iter
97,,,3.5439,315.92,0.11,iter
98,,,3.5097,317.59,0.11,iter
99,,,3.521,292.02,0.11,iter
100,,,3.5093,280.45,0.11,iter
101,,,3.4504,257.77,0.11,iter
102,,,3.4929,307.21,0.11,iter
103,,,3.5041,280.6,0.11,iter
104,,,3.4736,231.86,0.12,iter
105,,,3.4607,237.61,0.12,iter
106,,,3.3936,331.77,0.12,iter
107,,,3.4719,318.4,0.12,iter
108,,,3.4982,236.04,0.12,iter
109,,,3.4435,273.79,0.12,iter
110,,,3.382,296.75,0.12,iter
111,,,3.4955,262.62,0.12,iter
112,,,3.43,272.88,0.12,iter
113,,,3.4517,298.99,0.12,iter
114,,,3.4303,359.75,0.12,iter
115,,,3.345,408.59,0.11,iter
116,,,3.4217,328.11,0.11,iter
117,,,3.3743,300.8,0.11,iter
118,,,3.4193,279.57,0.11,iter
119,,,3.4098,239.7,0.12,iter
120,,,3.3824,261.67,0.12,iter
121,,,3.3482,249.82,0.12,iter
122,,,3.3486,251.77,0.12,iter
123,,,3.31,267.85,0.12,iter
124,,,3.3964,304.66,0.12,iter
125,,,3.4308,262.06,0.12,iter
126,,,3.3564,284.2,0.12,iter
127,,,3.3173,286.14,0.12,iter
128,,,3.3074,418.51,0.12,iter
129,,,3.3687,288.26,0.12,iter
130,,,3.3082,269.53,0.12,iter
131,,,3.3549,252.03,0.12,iter
132,,,3.3365,245.54,0.12,iter
133,,,3.3322,233.72,0.12,iter
134,,,3.3126,222.28,0.13,iter
135,,,3.2582,264.54,0.13,iter
136,,,3.3892,269.68,0.13,iter
137,,,3.3163,273.03,0.13,iter
138,,,3.2708,251.27,0.13,iter
139,,,3.2614,290.9,0.13,iter
140,,,3.2933,291.21,0.13,iter
141,,,3.2697,269.54,0.13,iter
142,,,3.301,280.53,0.12,iter
143,,,3.2605,291.27,0.12,iter
144,,,3.2939,273.91,0.12,iter
145,,,3.2285,273.71,0.12,iter
146,,,3.2442,285.33,0.12,iter
147,,,3.239,255.02,0.12,iter
148,,,3.2934,272.3,0.12,iter
149,,,3.2081,232.65,0.13,iter
150,,,3.3266,244.23,0.13,iter
151,,,3.1896,281.7,0.13,iter
152,,,3.2554,283.72,0.13,iter
