iter,train_loss,val_loss,train_iter_loss,time_ms,mfu_pct,note
0,4.1699,4.1654,,,,eval
5,,,4.1788,221.93,0.15,iter
6,,,4.1658,215.49,0.15,iter
7,,,4.1856,204.08,0.15,iter
8,,,4.1533,208.29,0.16,iter
9,,,4.1372,204.85,0.16,iter
10,,,4.1491,207.68,0.16,iter
11,,,4.1409,206.3,0.16,iter
12,,,4.1192,210.37,0.16,iter
13,,,4.121,205.39,0.16,iter
14,,,4.1289,206.06,0.16,iter
15,,,4.1357,204.44,0.16,iter
16,,,4.1066,236.07,0.16,iter
17,,,4.0965,206.93,0.16,iter
18,,,4.1216,203.7,0.16,iter
19,,,4.0847,201.88,0.16,iter
20,,,4.0747,206.97,0.16,iter
21,,,4.073,204.43,0.16,iter
22,,,4.0634,205.84,0.16,iter
23,,,4.0621,203.35,0.16,iter
24,,,4.0256,200.21,0.16,iter
25,,,4.0319,204.95,0.16,iter
26,,,4.019,205.95,0.16,iter
27,,,3.9946,258.68,0.16,iter
28,,,3.9892,270.53,0.16,iter
29,,,3.9725,275.08,0.15,iter
30,,,3.9717,295.91,0.15,iter
31,,,3.9543,333.47,0.14,iter
32,,,3.9603,227.78,0.15,iter
33,,,3.971,210.15,0.15,iter
34,,,3.9465,206.74,0.15,iter
35,,,3.9427,203.97,0.15,iter
36,,,3.9004,289.08,0.15,iter
37,,,3.9048,241.28,0.15,iter
38,,,3.8757,213.01,0.15,iter
39,,,3.882,205.93,0.15,iter
40,,,3.8663,207.52,0.15,iter
41,,,3.8354,205.29,0.15,iter
42,,,3.8341,205.37,0.15,iter
43,,,3.8377,206.04,0.15,iter
44,,,3.8404,205.3,0.16,iter
45,,,3.8253,203.81,0.16,iter
46,,,3.8104,213.01,0.16,iter
47,,,3.7848,231.96,0.16,iter
48,,,3.7945,221.35,0.16,iter
49,,,3.76,203.97,0.16,iter
50,,,3.7679,205.57,0.16,iter
51,,,3.7595,202.27,0.16,iter
52,,,3.7193,204.53,0.16,iter
53,,,3.7426,207.84,0.16,iter
54,,,3.7401,204.38,0.16,iter
55,,,3.7003,204.98,0.16,iter
56,,,3.7553,204.97,0.16,iter
57,,,3.7155,206.82,0.16,iter
58,,,3.6985,204.52,0.16,iter
59,,,3.7451,205.06,0.16,iter
60,,,3.6558,205.37,0.16,iter
61,,,3.6682,206.03,0.16,iter
62,,,3.7147,204.36,0.16,iter
63,,,3.7091,201.05,0.16,iter
64,,,3.7115,206.51,0.16,iter
65,,,3.6754,228.6,0.16,iter
66,,,3.6977,204.67,0.16,iter
67,,,3.6953,202.96,0.16,iter
68,,,3.7008,202.98,0.16,iter
69,,,3.6969,205.02,0.16,iter
70,,,3.6678,198.9,0.16,iter
71,,,3.7363,200.54,0.16,iter
72,,,3.6627,203.89,0.16,iter
73,,,3.6761,239.61,0.16,iter
74,,,3.6497,255.1,0.16,iter
75,,,3.6114,201.28,0.16,iter
76,,,3.6287,202.65,0.16,iter
77,,,3.6281,206.78,0.16,iter
78,,,3.6171,220.53,0.16,iter
79,,,3.6142,214.7,0.16,iter
80,,,3.6161,238.12,0.16,iter
81,,,3.6472,210.52,0.16,iter
82,,,3.5591,209.8,0.16,iter
83,,,3.6003,206.55,0.16,iter
84,,,3.6059,203.59,0.16,iter
85,,,3.5837,205.99,0.16,iter
86,,,3.6052,207.28,0.16,iter
87,,,3.5598,204.11,0.16,iter
88,,,3.5639,205.25,0.16,iter
89,,,3.5706,215.68,0.16,iter
90,,,3.5453,212.51,0.16,iter
91,,,3.5552,201.87,0.16,iter
92,,,3.6011,206.92,0.16,iter
93,,,3.615,203.35,0.16,iter
94,,,3.5299,205.46,0.16,iter
95,,,3.477,204.27,0.16,iter
96,,,3.5339,198.13,0.16,iter
97,,,3.5424,204.12,0.16,iter
98,,,3.5131,199.27,0.16,iter
99,,,3.5218,203.86,0.17,iter
100,,,3.5117,202.48,0.17,iter
101,,,3.4538,201.52,0.17,iter
102,,,3.5067,203.31,0.17,iter
103,,,3.512,200.89,0.17,iter
104,,,3.4751,202.34,0.17,iter
105,,,3.4724,199.84,0.17,iter
106,,,3.3928,201.56,0.17,iter
107,,,3.4779,201.2,0.17,iter
108,,,3.4957,201.09,0.17,iter
109,,,3.4351,202.67,0.17,iter
110,,,3.3786,204.25,0.17,iter
111,,,3.4905,199.41,0.17,iter
112,,,3.4243,199.82,0.17,iter
113,,,3.4563,202.28,0.17,iter
114,,,3.425,203.72,0.17,iter
115,,,3.3453,201.37,0.17,iter
116,,,3.4276,201.65,0.17,iter
117,,,3.3697,216.46,0.17,iter
118,,,3.4288,222.27,0.17,iter
119,,,3.405,203.12,0.17,iter
120,,,3.3814,197.9,0.17,iter
121,,,3.3468,207.75,0.17,iter
122,,,3.3556,218.34,0.16,iter
123,,,3.3073,212.24,0.16,iter
124,,,3.3944,208.14,0.16,iter
125,,,3.4269,198.46,0.16,iter
126,,,3.3569,198.55,0.17,iter
127,,,3.3231,200.23,0.17,iter
128,,,3.3087,200.42,0.17,iter
129,,,3.3732,203.99,0.17,iter
130,,,3.2992,202.1,0.17,iter
131,,,3.3508,202.64,0.17,iter
132,,,3.3287,202.7,0.17,iter
133,,,3.3416,200.19,0.17,iter
134,,,3.3015,274.53,0.16,iter
135,,,3.2618,256.03,0.16,iter
136,,,3.3927,248.21,0.16,iter
137,,,3.3198,250.82,0.16,iter
138,,,3.2709,249.2,0.15,iter
139,,,3.2589,254.42,0.15,iter
140,,,3.2945,274.46,0.15,iter
141,,,3.2747,274.99,0.15,iter
142,,,3.303,271.08,0.14,iter
143,,,3.2617,259.77,0.14,iter
144,,,3.2907,276.89,0.14,iter
145,,,3.2236,272.19,0.14,iter
146,,,3.2448,263.07,0.14,iter
147,,,3.2347,270.7,0.14,iter
148,,,3.2896,278.34,0.14,iter
149,,,3.2254,269.02,0.13,iter
150,,,3.3216,266.48,0.13,iter
151,,,3.1914,267.32,0.13,iter
152,,,3.2612,273.67,0.13,iter
153,,,3.2464,268.63,0.13,iter
154,,,3.2599,276.96,0.13,iter
155,,,3.2836,263.72,0.13,iter
156,,,3.2955,269.51,0.13,iter
157,,,3.2361,263.93,0.13,iter
158,,,3.254,268.18,0.13,iter
159,,,3.1991,267.68,0.13,iter
160,,,3.2504,259.38,0.13,iter
161,,,3.258,277.57,0.13,iter
162,,,3.2699,251.09,0.13,iter
163,,,3.2203,263.5,0.13,iter
164,,,3.1524,272.87,0.13,iter
165,,,3.2135,240.24,0.13,iter
166,,,3.248,261.35,0.13,iter
167,,,3.2049,262.08,0.13,iter
168,,,3.2151,243.47,0.13,iter
169,,,3.1555,237.65,0.13,iter
170,,,3.2033,268.35,0.13,iter
171,,,3.1627,279.94,0.13,iter
172,,,3.1767,265.88,0.13,iter
173,,,3.1397,265.91,0.13,iter
174,,,3.1535,270.49,0.13,iter
175,,,3.1486,263.33,0.13,iter
176,,,3.1596,279.67,0.13,iter
177,,,3.1422,260.79,0.13,iter
178,,,3.1307,267.76,0.13,iter
179,,,3.0965,264.18,0.13,iter
180,,,3.1408,266.39,0.13,iter
181,,,3.1329,261.03,0.13,iter
182,,,3.147,269.08,0.13,iter
183,,,3.1111,267.66,0.13,iter
184,,,3.1121,249.88,0.13,iter
185,,,3.1772,252.82,0.13,iter
186,,,3.1131,268.27,0.13,iter
187,,,3.1545,239.89,0.13,iter
188,,,3.1052,241.75,0.13,iter
189,,,3.1135,276.0,0.13,iter
190,,,3.1409,271.61,0.13,iter
191,,,3.1022,278.06,0.13,iter
192,,,3.1793,268.1,0.13,iter
193,,,3.0439,248.63,0.13,iter
194,,,3.1691,260.58,0.13,iter
195,,,3.1214,257.23,0.13,iter
196,,,3.0983,262.31,0.13,iter
197,,,3.0942,260.12,0.13,iter
198,,,2.9995,253.65,0.13,iter
199,,,3.1507,258.6,0.13,iter
200,3.0368,3.0442,,,,eval
200,,,3.107,1298.98,0.12,iter
201,,,3.0513,255.82,0.12,iter
202,,,2.9988,248.84,0.12,iter
203,,,3.0429,250.34,0.12,iter
204,,,3.0947,261.26,0.12,iter
205,,,3.0309,240.37,0.13,iter
206,,,3.1028,267.54,0.13,iter
207,,,3.0591,257.61,0.13,iter
208,,,2.9724,241.57,0.13,iter
209,,,3.0006,265.98,0.13,iter
210,,,3.0282,279.05,0.13,iter
211,,,3.0442,242.16,0.13,iter
212,,,3.0964,256.86,0.13,iter
213,,,2.9422,272.28,0.13,iter
214,,,3.0337,239.09,0.13,iter
215,,,3.0252,267.02,0.13,iter
216,,,2.976,264.83,0.13,iter
217,,,3.0133,250.1,0.13,iter
218,,,2.9537,264.02,0.13,iter
219,,,2.9823,257.47,0.13,iter
220,,,3.0377,254.26,0.13,iter
221,,,3.0023,250.0,0.13,iter
222,,,2.985,253.25,0.13,iter
223,,,3.0725,260.37,0.13,iter
224,,,2.9758,261.36,0.13,iter
225,,,2.9105,254.54,0.13,iter
226,,,2.9136,257.45,0.13,iter
227,,,3.0067,268.79,0.13,iter
228,,,3.0495,269.8,0.13,iter
229,,,3.0109,261.64,0.13,iter
230,,,2.9718,268.74,0.13,iter
231,,,2.9691,254.85,0.13,iter
232,,,2.9943,266.49,0.13,iter
233,,,2.9791,259.55,0.13,iter
234,,,2.9472,262.03,0.13,iter
235,,,2.9395,267.44,0.13,iter
236,,,3.0349,264.35,0.13,iter
237,,,2.9474,260.36,0.13,iter
238,,,2.9246,278.55,0.13,iter
239,,,3.011,276.19,0.13,iter
240,,,2.975,263.47,0.13,iter
241,,,2.9886,257.99,0.13,iter
242,,,2.9511,272.76,0.13,iter
243,,,2.8997,267.93,0.13,iter
244,,,2.8941,276.48,0.13,iter
245,,,2.8796,226.03,0.13,iter
246,,,2.9677,238.08,0.13,iter
247,,,2.899,223.61,0.13,iter
248,,,2.9046,222.19,0.14,iter
249,,,2.9443,238.07,0.14,iter
250,,,2.8907,225.32,0.14,iter
251,,,2.9039,215.36,0.14,iter
252,,,2.8114,208.48,0.14,iter
253,,,2.9429,205.93,0.14,iter
254,,,2.9318,201.76,0.15,iter
255,,,2.9017,208.17,0.15,iter
256,,,2.8447,220.18,0.15,iter
257,,,2.826,220.27,0.15,iter
258,,,2.9065,206.19,0.15,iter
259,,,2.8386,209.45,0.15,iter
260,,,2.9494,208.65,0.15,iter
261,,,2.845,218.48,0.15,iter
262,,,2.8576,213.13,0.15,iter
263,,,2.7816,224.91,0.15,iter
264,,,2.9172,212.21,0.15,iter
265,,,2.8523,210.31,0.15,iter
266,,,2.8257,214.36,0.16,iter
267,,,2.8907,220.22,0.16,iter
268,,,2.9156,222.52,0.15,iter
269,,,2.85,217.95,0.15,iter
270,,,2.8604,218.15,0.15,iter
271,,,2.8465,213.69,0.16,iter
272,,,2.8636,210.9,0.16,iter
273,,,2.7899,212.18,0.16,iter
274,,,2.8431,214.06,0.16,iter
275,,,2.7986,219.72,0.16,iter
276,,,2.8268,215.9,0.16,iter
277,,,2.8465,231.27,0.16,iter
278,,,2.7944,236.73,0.15,iter
279,,,2.8249,235.46,0.15,iter
280,,,2.8081,222.17,0.15,iter
281,,,2.7877,249.85,0.15,iter
282,,,2.8366,231.0,0.15,iter
283,,,2.7245,225.45,0.15,iter
284,,,2.7368,223.2,0.15,iter
285,,,2.862,229.62,0.15,iter
286,,,2.7533,204.26,0.15,iter
287,,,2.9055,221.24,0.15,iter
288,,,2.7778,223.5,0.15,iter
289,,,2.7838,212.74,0.15,iter
290,,,2.7347,215.65,0.15,iter
291,,,2.8493,223.75,0.15,iter
292,,,2.7927,234.49,0.15,iter
293,,,2.7887,217.14,0.15,iter
294,,,2.7548,225.59,0.15,iter
295,,,2.7938,231.31,0.15,iter
296,,,2.766,217.46,0.15,iter
297,,,2.7311,216.4,0.15,iter
298,,,2.7068,202.94,0.15,iter
299,,,2.7604,215.59,0.15,iter
300,,,2.816,211.96,0.16,iter
301,,,2.793,212.68,0.16,iter
302,,,2.6948,225.17,0.16,iter
303,,,2.7477,220.36,0.15,iter
304,,,2.763,210.48,0.16,iter
305,,,2.7187,211.61,0.16,iter
306,,,2.7947,216.33,0.16,iter
307,,,2.7014,218.03,0.16,iter
308,,,2.7471,229.21,0.16,iter
309,,,2.7075,207.01,0.16,iter
310,,,2.7486,216.1,0.16,iter
311,,,2.8224,225.45,0.16,iter
312,,,2.766,253.91,0.15,iter
313,,,2.7374,244.7,0.15,iter
314,,,2.7747,253.47,0.15,iter
315,,,2.8214,245.01,0.15,iter
316,,,2.7143,245.97,0.15,iter
317,,,2.69,233.3,0.15,iter
318,,,2.6565,215.48,0.15,iter
319,,,2.7385,218.35,0.15,iter
320,,,2.7873,219.96,0.15,iter
321,,,2.7109,227.31,0.15,iter
322,,,2.7033,262.82,0.15,iter
323,,,2.8665,244.98,0.15,iter
324,,,2.6483,218.23,0.15,iter
325,,,2.6701,237.4,0.15,iter
326,,,2.7149,224.02,0.15,iter
327,,,2.7303,221.19,0.15,iter
328,,,2.7509,217.09,0.15,iter
329,,,2.6117,216.19,0.15,iter
330,,,2.6897,224.41,0.15,iter
331,,,2.7029,221.43,0.15,iter
332,,,2.674,209.44,0.15,iter
333,,,2.6395,214.11,0.15,iter
334,,,2.6437,219.88,0.15,iter
335,,,2.764,215.32,0.15,iter
336,,,2.6588,213.88,0.15,iter
337,,,2.6572,237.87,0.15,iter
338,,,2.6141,235.25,0.15,iter
339,,,2.6658,235.28,0.15,iter
340,,,2.6598,227.96,0.15,iter
341,,,2.6175,218.55,0.15,iter
342,,,2.6871,218.37,0.15,iter
343,,,2.6125,224.62,0.15,iter
344,,,2.6097,214.93,0.15,iter
345,,,2.604,228.14,0.15,iter
346,,,2.6192,208.89,0.15,iter
347,,,2.6324,222.06,0.15,iter
348,,,2.5774,221.45,0.15,iter
349,,,2.587,212.46,0.15,iter
350,,,2.6695,212.17,0.15,iter
351,,,2.6922,220.28,0.15,iter
352,,,2.6364,217.85,0.15,iter
353,,,2.6656,216.15,0.15,iter
354,,,2.6291,220.87,0.15,iter
355,,,2.649,249.13,0.15,iter
356,,,2.58,214.32,0.15,iter
357,,,2.5567,211.91,0.15,iter
358,,,2.5964,212.75,0.15,iter
359,,,2.658,214.35,0.15,iter
360,,,2.6673,213.24,0.16,iter
361,,,2.6699,226.18,0.15,iter
362,,,2.7423,210.01,0.16,iter
363,,,2.5072,217.09,0.16,iter
364,,,2.591,217.41,0.16,iter
365,,,2.6119,217.84,0.16,iter
366,,,2.546,225.33,0.16,iter
367,,,2.5278,217.03,0.16,iter
368,,,2.5347,213.81,0.16,iter
369,,,2.6288,206.19,0.16,iter
370,,,2.698,217.54,0.16,iter
371,,,2.6647,238.95,0.15,iter
372,,,2.5559,213.74,0.16,iter
373,,,2.6084,217.5,0.16,iter
374,,,2.591,209.61,0.16,iter
375,,,2.5787,222.77,0.16,iter
376,,,2.5999,221.26,0.16,iter
377,,,2.5746,205.57,0.16,iter
378,,,2.6785,230.47,0.16,iter
379,,,2.5991,220.27,0.16,iter
380,,,2.6288,389.68,0.15,iter
381,,,2.6683,244.25,0.15,iter
382,,,2.4725,214.27,0.15,iter
383,,,2.5353,209.71,0.15,iter
384,,,2.5936,230.98,0.15,iter
385,,,2.5351,230.51,0.15,iter
386,,,2.6138,221.76,0.15,iter
387,,,2.5661,219.19,0.15,iter
388,,,2.5242,220.51,0.15,iter
389,,,2.7041,214.57,0.15,iter
390,,,2.5034,242.81,0.15,iter
391,,,2.5902,237.07,0.15,iter
392,,,2.6502,278.1,0.15,iter
393,,,2.49,240.14,0.15,iter
394,,,2.54,213.13,0.15,iter
395,,,2.5202,218.22,0.15,iter
396,,,2.5714,212.38,0.15,iter
397,,,2.5852,218.2,0.15,iter
398,,,2.5569,214.13,0.15,iter
399,,,2.5535,215.56,0.15,iter
400,2.5081,2.5144,,,,eval
400,,,2.5638,1102.09,0.14,iter
401,,,2.4886,229.81,0.14,iter
402,,,2.4958,219.9,0.14,iter
403,,,2.5082,209.21,0.14,iter
404,,,2.5667,221.67,0.14,iter
405,,,2.4608,230.2,0.14,iter
406,,,2.5328,232.16,0.15,iter
407,,,2.5317,221.15,0.15,iter
408,,,2.5629,219.84,0.15,iter
409,,,2.4641,218.03,0.15,iter
410,,,2.6597,221.01,0.15,iter
411,,,2.4949,224.95,0.15,iter
412,,,2.5654,232.2,0.15,iter
413,,,2.5192,218.03,0.15,iter
414,,,2.5204,212.15,0.15,iter
415,,,2.4813,220.18,0.15,iter
416,,,2.5484,223.84,0.15,iter
417,,,2.5024,217.28,0.15,iter
418,,,2.5351,217.34,0.15,iter
419,,,2.463,231.11,0.15,iter
420,,,2.4672,223.01,0.15,iter
421,,,2.4749,207.44,0.15,iter
422,,,2.4497,226.52,0.15,iter
423,,,2.4913,211.53,0.15,iter
424,,,2.4987,212.81,0.15,iter
425,,,2.4616,218.84,0.15,iter
426,,,2.4104,220.92,0.15,iter
427,,,2.515,222.16,0.15,iter
428,,,2.575,214.87,0.15,iter
429,,,2.5064,230.07,0.15,iter
430,,,2.5502,211.69,0.15,iter
431,,,2.5551,225.7,0.15,iter
432,,,2.4861,211.93,0.15,iter
433,,,2.5696,222.62,0.15,iter
434,,,2.4591,234.51,0.15,iter
435,,,2.5349,212.45,0.15,iter
