iter,train_loss,val_loss,train_iter_loss,time_ms,mfu_pct,note
0,4.1701,4.1655,,,,eval
5,,,4.1694,264.86,0.13,iter
6,,,4.157,270.96,0.13,iter
7,,,4.1833,273.44,0.13,iter
8,,,4.1604,248.17,0.13,iter
9,,,4.1393,277.4,0.13,iter
10,,,4.1501,310.69,0.13,iter
11,,,4.1454,342.45,0.12,iter
12,,,4.1293,273.88,0.12,iter
13,,,4.1209,386.19,0.12,iter
14,,,4.1358,414.45,0.12,iter
15,,,4.146,271.12,0.12,iter
16,,,4.1166,269.27,0.12,iter
17,,,4.1044,256.44,0.12,iter
18,,,4.1353,287.03,0.12,iter
19,,,4.1019,330.44,0.12,iter
20,,,4.0864,306.23,0.12,iter
21,,,4.0858,316.1,0.12,iter
22,,,4.0833,292.87,0.12,iter
23,,,4.0829,358.07,0.11,iter
24,,,4.0461,284.04,0.11,iter
25,,,4.0457,313.82,0.11,iter
26,,,4.037,307.41,0.11,iter
27,,,4.0248,308.9,0.11,iter
28,,,4.0129,413.12,0.11,iter
29,,,3.998,286.44,0.11,iter
30,,,3.9955,278.73,0.11,iter
31,,,3.9825,271.34,0.11,iter
32,,,3.9876,300.41,0.11,iter
33,,,3.9935,516.67,0.11,iter
34,,,3.982,274.03,0.11,iter
35,,,3.9631,271.11,0.11,iter
36,,,3.9311,251.45,0.11,iter
37,,,3.9366,272.7,0.11,iter
38,,,3.9066,273.39,0.12,iter
39,,,3.9112,278.43,0.12,iter
40,,,3.8957,252.36,0.12,iter
41,,,3.8672,265.7,0.12,iter
42,,,3.8636,253.51,0.12,iter
43,,,3.8596,256.93,0.12,iter
44,,,3.864,263.93,0.12,iter
45,,,3.8442,262.91,0.12,iter
46,,,3.8374,269.95,0.12,iter
47,,,3.8029,256.71,0.12,iter
48,,,3.818,242.19,0.13,iter
49,,,3.789,246.88,0.13,iter
50,,,3.7887,252.41,0.13,iter
51,,,3.7859,267.43,0.13,iter
52,,,3.7487,283.9,0.13,iter
53,,,3.7584,291.35,0.13,iter
54,,,3.7644,260.09,0.13,iter
55,,,3.7268,266.5,0.13,iter
56,,,3.7751,309.47,0.12,iter
57,,,3.7359,263.33,0.13,iter
58,,,3.7252,251.97,0.13,iter
59,,,3.7649,215.66,0.13,iter
60,,,3.6808,222.17,0.13,iter
61,,,3.6956,307.92,0.13,iter
62,,,3.7375,226.1,0.13,iter
63,,,3.7249,247.81,0.13,iter
64,,,3.7388,237.71,0.13,iter
65,,,3.7009,231.52,0.13,iter
66,,,3.7134,238.08,0.14,iter
67,,,3.7148,227.07,0.14,iter
68,,,3.7203,243.57,0.14,iter
69,,,3.721,253.41,0.14,iter
70,,,3.6896,241.31,0.14,iter
71,,,3.7505,295.67,0.13,iter
72,,,3.6857,260.97,0.13,iter
73,,,3.6965,230.39,0.14,iter
74,,,3.6743,223.28,0.14,iter
75,,,3.639,251.63,0.14,iter
76,,,3.6588,227.15,0.14,iter
77,,,3.6541,307.39,0.14,iter
78,,,3.6404,212.38,0.14,iter
79,,,3.6354,265.96,0.14,iter
80,,,3.6455,268.84,0.14,iter
81,,,3.6719,245.68,0.14,iter
82,,,3.5829,233.15,0.14,iter
83,,,3.6379,234.05,0.14,iter
84,,,3.6421,251.02,0.14,iter
85,,,3.6239,257.34,0.14,iter
86,,,3.6394,242.95,0.14,iter
87,,,3.5946,216.03,0.14,iter
88,,,3.6116,250.07,0.14,iter
89,,,3.6175,237.12,0.14,iter
90,,,3.5992,257.06,0.14,iter
91,,,3.5989,213.78,0.14,iter
92,,,3.6502,237.51,0.14,iter
93,,,3.6724,213.04,0.14,iter
94,,,3.59,221.28,0.14,iter
95,,,3.5158,221.89,0.14,iter
96,,,3.5788,229.59,0.14,iter
97,,,3.5699,222.47,0.15,iter
98,,,3.5481,288.21,0.14,iter
99,,,3.5612,212.03,0.14,iter
100,,,3.5489,232.82,0.14,iter
101,,,3.4957,292.16,0.14,iter
102,,,3.5409,216.5,0.14,iter
103,,,3.5475,236.37,0.14,iter
104,,,3.5163,270.82,0.14,iter
105,,,3.513,266.97,0.14,iter
106,,,3.4345,222.66,0.14,iter
107,,,3.5238,226.89,0.14,iter
108,,,3.5421,226.49,0.14,iter
109,,,3.4824,216.81,0.14,iter
110,,,3.4178,219.49,0.15,iter
111,,,3.5477,212.9,0.15,iter
112,,,3.4744,215.11,0.15,iter
113,,,3.4963,224.73,0.15,iter
114,,,3.4711,263.9,0.15,iter
115,,,3.3894,231.54,0.15,iter
116,,,3.4688,229.5,0.15,iter
117,,,3.4197,236.55,0.15,iter
