iter,train_loss,val_loss,train_iter_loss,time_ms,mfu_pct,note
0,4.2845,4.2794,,,,eval
5,,,4.2564,257.45,1.01,iter
6,,,4.2452,266.29,1.01,iter
7,,,4.2188,278.4,1.0,iter
8,,,4.196,265.64,1.0,iter
9,,,4.2013,260.83,1.0,iter
10,,,4.1827,263.74,0.99,iter
11,,,4.1561,264.37,0.99,iter
12,,,4.1045,247.47,1.0,iter
13,,,4.1162,259.11,1.0,iter
14,,,4.0755,288.57,0.99,iter
15,,,4.0814,268.6,0.99,iter
16,,,4.0278,265.13,0.99,iter
17,,,4.0142,262.88,0.99,iter
18,,,3.9505,274.13,0.98,iter
19,,,3.9641,266.92,0.98,iter
20,,,3.9235,256.07,0.98,iter
21,,,3.8967,273.55,0.98,iter
22,,,3.855,274.08,0.98,iter
23,,,3.8197,256.54,0.98,iter
24,,,3.8205,272.22,0.98,iter
25,,,3.7768,270.61,0.98,iter
26,,,3.7635,244.41,0.99,iter
27,,,3.7034,257.84,0.99,iter
28,,,3.7391,248.68,0.99,iter
29,,,3.6908,282.01,0.99,iter
30,,,3.7142,249.62,0.99,iter
31,,,3.6164,274.48,0.99,iter
32,,,3.6713,293.21,0.98,iter
33,,,3.6066,262.16,0.98,iter
34,,,3.5688,264.12,0.98,iter
35,,,3.5813,262.07,0.98,iter
36,,,3.5622,263.27,0.98,iter
37,,,3.5296,265.48,0.98,iter
38,,,3.5722,273.36,0.98,iter
39,,,3.5565,271.49,0.97,iter
40,,,3.4813,263.32,0.98,iter
41,,,3.4495,265.45,0.98,iter
42,,,3.4618,260.17,0.98,iter
43,,,3.5356,241.25,0.99,iter
44,,,3.4625,250.06,0.99,iter
45,,,3.4802,275.6,0.99,iter
46,,,3.4302,273.77,0.98,iter
47,,,3.3842,270.54,0.98,iter
48,,,3.3994,278.98,0.98,iter
49,,,3.3745,273.51,0.97,iter
50,,,3.4302,248.51,0.98,iter
51,,,3.3388,260.49,0.98,iter
52,,,3.3829,263.54,0.98,iter
53,,,3.3383,281.3,0.98,iter
54,,,3.3968,290.01,0.97,iter
55,,,3.3372,265.27,0.97,iter
56,,,3.2957,288.47,0.96,iter
57,,,3.3594,278.23,0.96,iter
58,,,3.2546,265.89,0.96,iter
59,,,3.2684,293.3,0.95,iter
60,,,3.2917,281.94,0.95,iter
61,,,3.2457,280.49,0.95,iter
62,,,3.2519,276.25,0.95,iter
63,,,3.2329,276.38,0.95,iter
64,,,3.2251,265.57,0.95,iter
65,,,3.1788,278.03,0.95,iter
66,,,3.1566,279.17,0.95,iter
67,,,3.191,271.86,0.95,iter
68,,,3.1473,277.34,0.95,iter
69,,,3.1726,271.56,0.95,iter
70,,,3.1051,251.41,0.96,iter
71,,,3.1838,276.98,0.95,iter
72,,,3.1005,276.7,0.95,iter
73,,,3.0948,277.96,0.95,iter
74,,,3.0593,279.33,0.95,iter
75,,,3.0786,253.21,0.96,iter
76,,,3.0422,238.88,0.97,iter
77,,,3.0527,284.81,0.96,iter
78,,,3.0339,280.4,0.96,iter
79,,,3.1265,288.11,0.95,iter
80,,,3.068,285.25,0.95,iter
81,,,2.961,265.93,0.95,iter
82,,,3.0541,272.42,0.95,iter
83,,,3.0403,282.73,0.95,iter
84,,,2.964,281.27,0.95,iter
85,,,3.024,266.48,0.95,iter
86,,,2.9667,272.69,0.95,iter
87,,,2.938,257.32,0.96,iter
88,,,2.9312,271.13,0.96,iter
89,,,2.9307,284.13,0.95,iter
90,,,2.9757,310.29,0.94,iter
91,,,2.9127,295.84,0.93,iter
92,,,2.9272,253.62,0.94,iter
93,,,2.9652,275.31,0.94,iter
94,,,2.9037,257.69,0.95,iter
95,,,2.8687,277.06,0.95,iter
96,,,2.969,297.22,0.94,iter
97,,,2.9002,246.57,0.95,iter
98,,,2.9122,245.49,0.96,iter
99,,,2.9482,260.75,0.97,iter
100,,,2.8492,260.55,0.97,iter
101,,,2.8489,259.64,0.97,iter
102,,,2.8469,282.2,0.97,iter
103,,,2.8148,257.77,0.97,iter
104,,,2.8636,254.21,0.98,iter
105,,,2.8452,265.04,0.98,iter
106,,,2.8171,269.49,0.97,iter
107,,,2.8814,252.77,0.98,iter
108,,,2.8584,269.63,0.98,iter
109,,,2.7867,233.02,0.99,iter
110,,,2.8031,234.03,1.0,iter
111,,,2.8248,237.53,1.01,iter
112,,,2.7873,217.95,1.03,iter
113,,,2.793,213.04,1.05,iter
114,,,2.8576,208.58,1.07,iter
115,,,2.7743,228.93,1.08,iter
116,,,2.7917,225.88,1.08,iter
117,,,2.7922,221.49,1.09,iter
118,,,2.7925,215.8,1.1,iter
119,,,2.7815,233.45,1.1,iter
120,,,2.7527,217.6,1.11,iter
121,,,2.8248,216.03,1.12,iter
122,,,2.8226,231.9,1.12,iter
123,,,2.8229,225.65,1.12,iter
124,,,2.7643,228.95,1.13,iter
125,,,2.8049,220.38,1.13,iter
126,,,2.7654,221.22,1.13,iter
127,,,2.7855,249.31,1.13,iter
128,,,2.7777,228.02,1.13,iter
129,,,2.7896,229.54,1.13,iter
130,,,2.7614,226.1,1.13,iter
131,,,2.7634,216.75,1.14,iter
132,,,2.7674,217.93,1.14,iter
133,,,2.7633,235.1,1.14,iter
134,,,2.77,239.88,1.13,iter
135,,,2.725,224.77,1.13,iter
136,,,2.6813,238.94,1.13,iter
137,,,2.7135,226.29,1.13,iter
138,,,2.684,227.8,1.13,iter
139,,,2.7161,223.23,1.14,iter
140,,,2.7264,215.88,1.14,iter
141,,,2.7085,218.18,1.15,iter
142,,,2.6864,227.03,1.15,iter
143,,,2.7385,219.05,1.15,iter
144,,,2.6506,233.68,1.15,iter
145,,,2.7252,258.22,1.13,iter
146,,,2.6568,220.41,1.14,iter
147,,,2.7176,217.06,1.14,iter
148,,,2.6405,223.08,1.14,iter
149,,,2.6647,224.07,1.15,iter
150,,,2.624,229.75,1.14,iter
151,,,2.6818,230.66,1.14,iter
152,,,2.6853,221.47,1.15,iter
153,,,2.7213,231.37,1.14,iter
154,,,2.665,220.76,1.15,iter
155,,,2.6746,219.4,1.15,iter
156,,,2.6581,219.9,1.15,iter
157,,,2.6927,216.97,1.16,iter
158,,,2.7307,223.92,1.16,iter
159,,,2.6418,223.13,1.16,iter
160,,,2.6365,232.7,1.15,iter
161,,,2.616,229.13,1.15,iter
162,,,2.6212,221.04,1.15,iter
163,,,2.6505,237.56,1.15,iter
164,,,2.6209,225.01,1.15,iter
165,,,2.6073,224.01,1.15,iter
166,,,2.6011,225.95,1.15,iter
167,,,2.669,224.25,1.15,iter
168,,,2.6115,227.55,1.15,iter
169,,,2.5895,226.44,1.15,iter
170,,,2.6415,226.79,1.15,iter
171,,,2.6078,224.9,1.15,iter
172,,,2.7409,231.65,1.15,iter
173,,,2.5981,227.81,1.15,iter
174,,,2.5938,230.36,1.14,iter
175,,,2.6007,224.01,1.15,iter
176,,,2.6382,223.81,1.15,iter
177,,,2.6472,235.82,1.14,iter
178,,,2.6077,223.63,1.14,iter
179,,,2.5879,222.54,1.15,iter
180,,,2.6065,218.8,1.15,iter
181,,,2.5393,242.61,1.14,iter
182,,,2.6259,241.4,1.14,iter
183,,,2.5969,237.08,1.13,iter
184,,,2.6549,236.35,1.13,iter
185,,,2.5958,224.53,1.13,iter
186,,,2.6165,224.43,1.13,iter
187,,,2.5875,223.81,1.14,iter
188,,,2.6224,230.66,1.14,iter
189,,,2.5707,212.47,1.14,iter
190,,,2.6137,228.91,1.14,iter
191,,,2.5924,223.36,1.14,iter
192,,,2.5233,225.81,1.15,iter
193,,,2.6038,218.3,1.15,iter
194,,,2.5617,213.95,1.16,iter
195,,,2.5461,220.97,1.16,iter
196,,,2.5701,234.9,1.15,iter
197,,,2.5512,217.0,1.16,iter
198,,,2.5199,219.3,1.16,iter
199,,,2.5532,222.87,1.16,iter
200,2.5193,2.534,,,,eval
200,,,2.5391,1103.98,1.07,iter
201,,,2.6218,230.89,1.07,iter
202,,,2.5959,220.03,1.08,iter
203,,,2.5608,231.99,1.09,iter
204,,,2.5761,240.09,1.09,iter
205,,,2.5118,238.49,1.09,iter
206,,,2.5138,237.43,1.09,iter
207,,,2.5343,242.1,1.09,iter
208,,,2.5701,227.3,1.09,iter
209,,,2.5984,242.95,1.09,iter
210,,,2.5953,234.05,1.09,iter
211,,,2.5818,220.71,1.1,iter
212,,,2.5078,223.11,1.11,iter
213,,,2.5372,226.96,1.11,iter
214,,,2.6174,224.89,1.11,iter
215,,,2.5589,216.71,1.12,iter
216,,,2.5895,222.46,1.13,iter
217,,,2.4811,228.04,1.13,iter
218,,,2.4485,216.61,1.14,iter
219,,,2.4557,218.51,1.14,iter
220,,,2.5254,220.47,1.14,iter
221,,,2.5517,228.54,1.14,iter
222,,,2.4891,222.98,1.15,iter
223,,,2.5185,215.57,1.15,iter
224,,,2.508,218.4,1.16,iter
225,,,2.5441,225.69,1.15,iter
226,,,2.5341,220.22,1.16,iter
227,,,2.4841,229.14,1.15,iter
228,,,2.4887,225.39,1.15,iter
229,,,2.5615,218.27,1.16,iter
230,,,2.5229,219.38,1.16,iter
231,,,2.4803,217.2,1.16,iter
232,,,2.5453,233.81,1.16,iter
233,,,2.4307,211.12,1.17,iter
234,,,2.4023,220.45,1.17,iter
235,,,2.4708,218.65,1.17,iter
236,,,2.4634,218.67,1.17,iter
237,,,2.4927,220.16,1.17,iter
238,,,2.446,224.86,1.17,iter
239,,,2.466,225.12,1.17,iter
240,,,2.5028,219.37,1.17,iter
241,,,2.4199,217.97,1.17,iter
242,,,2.4357,231.51,1.17,iter
243,,,2.5347,214.59,1.17,iter
244,,,2.429,214.02,1.18,iter
245,,,2.4353,218.33,1.18,iter
246,,,2.4293,229.38,1.17,iter
247,,,2.5041,218.88,1.17,iter
248,,,2.4609,216.3,1.18,iter
249,,,2.4061,220.48,1.18,iter
250,,,2.4365,216.61,1.18,iter
251,,,2.4892,219.97,1.18,iter
252,,,2.4309,212.72,1.18,iter
253,,,2.4566,214.35,1.19,iter
254,,,2.4942,222.18,1.18,iter
255,,,2.4284,214.41,1.19,iter
256,,,2.4453,222.08,1.18,iter
257,,,2.4162,217.63,1.19,iter
258,,,2.4602,218.8,1.19,iter
259,,,2.487,222.5,1.18,iter
260,,,2.4501,223.29,1.18,iter
261,,,2.4703,217.36,1.18,iter
262,,,2.4991,218.99,1.18,iter
263,,,2.4522,220.43,1.18,iter
264,,,2.4619,216.93,1.18,iter
265,,,2.4601,226.96,1.18,iter
266,,,2.4076,224.14,1.18,iter
267,,,2.5099,239.02,1.17,iter
268,,,2.4007,223.46,1.17,iter
269,,,2.4094,236.63,1.16,iter
270,,,2.3617,215.19,1.17,iter
271,,,2.4247,225.53,1.16,iter
272,,,2.3979,230.52,1.16,iter
273,,,2.4344,229.14,1.16,iter
274,,,2.467,227.65,1.16,iter
275,,,2.3979,226.75,1.15,iter
276,,,2.3762,226.62,1.15,iter
277,,,2.4008,230.51,1.15,iter
278,,,2.4031,216.86,1.16,iter
279,,,2.4017,232.65,1.15,iter
280,,,2.4196,240.39,1.14,iter
281,,,2.3941,225.43,1.15,iter
282,,,2.4349,226.33,1.15,iter
283,,,2.4566,220.23,1.15,iter
284,,,2.4008,219.83,1.15,iter
285,,,2.4128,210.79,1.16,iter
286,,,2.3378,226.22,1.16,iter
287,,,2.3272,216.86,1.16,iter
288,,,2.3326,222.13,1.16,iter
289,,,2.3495,225.6,1.16,iter
290,,,2.4043,215.99,1.17,iter
291,,,2.3914,219.52,1.17,iter
292,,,2.4326,217.51,1.17,iter
293,,,2.4095,218.83,1.17,iter
294,,,2.4021,214.3,1.18,iter
295,,,2.3635,222.53,1.17,iter
296,,,2.3425,218.48,1.18,iter
297,,,2.3472,217.33,1.18,iter
298,,,2.3981,225.19,1.18,iter
299,,,2.4135,227.29,1.17,iter
300,,,2.4327,237.33,1.16,iter
301,,,2.3913,234.59,1.16,iter
302,,,2.3687,215.21,1.16,iter
303,,,2.372,220.57,1.16,iter
304,,,2.3226,230.08,1.16,iter
305,,,2.3733,235.52,1.16,iter
306,,,2.4485,230.66,1.15,iter
307,,,2.3521,234.84,1.15,iter
308,,,2.2927,223.41,1.15,iter
309,,,2.3968,224.37,1.15,iter
310,,,2.3468,231.58,1.15,iter
311,,,2.3172,223.04,1.15,iter
312,,,2.3666,231.63,1.15,iter
313,,,2.3422,223.06,1.15,iter
314,,,2.3481,213.78,1.15,iter
315,,,2.3769,217.03,1.16,iter
316,,,2.3307,216.98,1.16,iter
317,,,2.2969,210.7,1.17,iter
318,,,2.364,232.55,1.16,iter
319,,,2.3351,230.87,1.16,iter
320,,,2.3226,228.56,1.16,iter
321,,,2.2887,215.55,1.16,iter
322,,,2.312,226.0,1.16,iter
323,,,2.2642,236.71,1.15,iter
324,,,2.3362,250.36,1.14,iter
325,,,2.3135,246.02,1.13,iter
