iter,train_loss,val_loss,train_iter_loss,time_ms,mfu_pct,note
0,4.2853,4.2801,,,,eval
5,,,4.2346,241.61,0.54,iter
6,,,4.2308,228.01,0.54,iter
7,,,4.2258,230.03,0.54,iter
8,,,4.2246,232.57,0.54,iter
9,,,4.1932,246.05,0.54,iter
10,,,4.1883,241.07,0.54,iter
11,,,4.1495,230.52,0.54,iter
12,,,4.1306,240.1,0.54,iter
13,,,4.1155,244.56,0.54,iter
14,,,4.0967,249.04,0.54,iter
15,,,4.0718,244.58,0.54,iter
16,,,4.0525,245.04,0.54,iter
17,,,4.0415,231.06,0.54,iter
18,,,3.999,235.54,0.54,iter
19,,,3.9802,231.05,0.54,iter
20,,,3.9206,234.61,0.54,iter
21,,,3.8838,239.59,0.54,iter
22,,,3.8831,242.03,0.54,iter
23,,,3.7896,244.54,0.54,iter
24,,,3.8293,242.02,0.54,iter
25,,,3.7304,246.83,0.54,iter
26,,,3.7383,234.14,0.54,iter
27,,,3.7071,251.91,0.54,iter
28,,,3.7292,222.85,0.54,iter
29,,,3.758,231.83,0.54,iter
30,,,3.6258,224.65,0.55,iter
31,,,3.6018,224.57,0.55,iter
32,,,3.5962,223.09,0.55,iter
33,,,3.6696,239.07,0.55,iter
34,,,3.5381,238.05,0.55,iter
35,,,3.5241,237.37,0.55,iter
36,,,3.485,240.89,0.55,iter
37,,,3.4821,253.88,0.55,iter
38,,,3.5473,255.54,0.54,iter
39,,,3.482,252.77,0.54,iter
40,,,3.4767,242.63,0.54,iter
41,,,3.5269,246.07,0.54,iter
42,,,3.4288,243.72,0.54,iter
43,,,3.4579,263.85,0.53,iter
44,,,3.4174,234.75,0.54,iter
45,,,3.4533,247.73,0.53,iter
46,,,3.4124,269.83,0.53,iter
47,,,3.3759,260.29,0.53,iter
48,,,3.3786,281.7,0.52,iter
49,,,3.4167,313.11,0.51,iter
50,,,3.466,267.25,0.51,iter
51,,,3.3121,311.02,0.5,iter
52,,,3.3612,252.07,0.5,iter
53,,,3.4203,243.99,0.5,iter
54,,,3.4413,245.93,0.51,iter
55,,,3.3083,246.34,0.51,iter
56,,,3.3397,240.65,0.51,iter
57,,,3.2859,241.61,0.51,iter
58,,,3.3445,231.27,0.52,iter
59,,,3.4346,236.1,0.52,iter
60,,,3.3226,240.33,0.52,iter
61,,,3.2317,259.03,0.52,iter
62,,,3.2439,248.37,0.52,iter
63,,,3.2954,256.76,0.52,iter
64,,,3.2278,245.07,0.52,iter
65,,,3.203,243.46,0.52,iter
66,,,3.1605,253.4,0.52,iter
67,,,3.2262,242.53,0.52,iter
68,,,3.1306,247.44,0.52,iter
69,,,3.2096,248.04,0.52,iter
70,,,3.2256,233.62,0.53,iter
71,,,3.1796,236.28,0.53,iter
72,,,3.1946,232.63,0.53,iter
73,,,3.125,249.08,0.53,iter
74,,,3.1392,237.73,0.53,iter
75,,,3.1099,251.22,0.53,iter
76,,,3.0022,232.53,0.53,iter
77,,,3.1224,223.35,0.54,iter
78,,,3.0261,241.99,0.54,iter
79,,,3.0559,246.6,0.54,iter
80,,,3.1842,232.03,0.54,iter
81,,,3.0458,235.03,0.54,iter
82,,,3.0241,235.55,0.54,iter
83,,,3.0945,242.03,0.54,iter
84,,,3.0593,247.55,0.54,iter
85,,,3.0039,252.04,0.54,iter
86,,,3.0276,243.04,0.54,iter
87,,,3.0711,238.56,0.54,iter
88,,,3.0008,288.0,0.53,iter
89,,,3.0082,244.02,0.53,iter
90,,,2.9714,232.81,0.53,iter
91,,,2.9064,226.53,0.54,iter
92,,,2.8758,238.37,0.54,iter
93,,,2.9191,229.13,0.54,iter
94,,,2.9296,252.42,0.54,iter
95,,,2.9117,240.12,0.54,iter
96,,,2.9664,240.16,0.54,iter
97,,,2.9401,251.92,0.54,iter
98,,,2.9189,227.3,0.54,iter
99,,,2.9471,254.69,0.54,iter
100,,,2.9059,323.63,0.52,iter
101,,,2.9834,222.67,0.53,iter
102,,,2.8568,231.27,0.53,iter
103,,,2.8951,229.27,0.54,iter
104,,,2.8529,230.94,0.54,iter
105,,,2.8642,232.68,0.54,iter
106,,,2.843,232.51,0.54,iter
107,,,2.9095,237.29,0.54,iter
108,,,2.8265,242.85,0.54,iter
109,,,2.7913,236.57,0.54,iter
110,,,2.8023,233.71,0.54,iter
111,,,2.8704,232.23,0.55,iter
112,,,2.8357,238.11,0.55,iter
113,,,2.8001,232.93,0.55,iter
114,,,2.8346,247.27,0.54,iter
115,,,2.7515,227.12,0.55,iter
116,,,2.8182,268.51,0.54,iter
117,,,2.7795,250.29,0.54,iter
118,,,2.6666,243.81,0.54,iter
119,,,2.8087,230.16,0.54,iter
120,,,2.8311,227.49,0.54,iter
121,,,2.7418,290.77,0.53,iter
122,,,2.7375,227.98,0.54,iter
123,,,2.7159,221.63,0.54,iter
124,,,2.799,240.41,0.54,iter
125,,,2.7814,244.22,0.54,iter
126,,,2.8205,222.45,0.55,iter
127,,,2.8039,225.96,0.55,iter
128,,,2.7693,234.12,0.55,iter
129,,,2.7711,239.14,0.55,iter
130,,,2.8178,244.59,0.55,iter
131,,,2.8172,228.26,0.55,iter
132,,,2.7671,232.57,0.55,iter
133,,,2.6946,231.54,0.55,iter
134,,,2.7563,222.32,0.55,iter
135,,,2.7495,240.52,0.55,iter
136,,,2.743,242.83,0.55,iter
137,,,2.6813,237.62,0.55,iter
138,,,2.7767,224.76,0.55,iter
139,,,2.7359,235.71,0.55,iter
140,,,2.6769,238.89,0.55,iter
141,,,2.707,237.17,0.55,iter
142,,,2.7754,257.41,0.55,iter
143,,,2.6813,225.59,0.55,iter
144,,,2.6465,220.77,0.55,iter
145,,,2.7938,235.09,0.55,iter
146,,,2.7312,241.85,0.55,iter
147,,,2.76,223.3,0.55,iter
148,,,2.7226,242.4,0.55,iter
149,,,2.6595,231.71,0.55,iter
150,,,2.6783,227.14,0.56,iter
151,,,2.6489,224.62,0.56,iter
152,,,2.7068,230.15,0.56,iter
153,,,2.7281,229.22,0.56,iter
154,,,2.6193,223.9,0.56,iter
155,,,2.5821,242.39,0.56,iter
156,,,2.6976,227.39,0.56,iter
157,,,2.6667,236.09,0.56,iter
158,,,2.6119,233.85,0.56,iter
159,,,2.5753,237.36,0.56,iter
160,,,2.6097,229.95,0.56,iter
161,,,2.6722,245.38,0.56,iter
162,,,2.6626,231.81,0.56,iter
163,,,2.6145,231.51,0.56,iter
164,,,2.6671,231.93,0.56,iter
165,,,2.641,239.97,0.55,iter
166,,,2.6406,234.85,0.55,iter
167,,,2.6308,232.92,0.55,iter
168,,,2.6774,316.43,0.54,iter
169,,,2.659,218.96,0.55,iter
170,,,2.6495,226.62,0.55,iter
171,,,2.6707,223.2,0.55,iter
172,,,2.6614,230.13,0.55,iter
173,,,2.6172,225.7,0.56,iter
174,,,2.7008,227.06,0.56,iter
175,,,2.7674,230.43,0.56,iter
176,,,2.5502,232.43,0.56,iter
177,,,2.6146,231.42,0.56,iter
178,,,2.6894,233.84,0.56,iter
179,,,2.5149,254.81,0.55,iter
180,,,2.7401,238.79,0.55,iter
181,,,2.5907,241.19,0.55,iter
182,,,2.5457,231.34,0.55,iter
183,,,2.5504,241.98,0.55,iter
184,,,2.5667,236.0,0.55,iter
185,,,2.6076,239.28,0.55,iter
186,,,2.7238,230.48,0.55,iter
187,,,2.5287,228.39,0.55,iter
