iter,train_loss,val_loss,train_iter_loss,time_ms,mfu_pct,note
0,4.1702,4.1669,,,,eval
5,,,4.1624,223.76,0.3,iter
6,,,4.1687,215.0,0.3,iter
7,,,4.1501,220.5,0.3,iter
8,,,4.1788,219.98,0.31,iter
9,,,4.1564,221.76,0.31,iter
10,,,4.1536,238.7,0.3,iter
11,,,4.1563,225.94,0.3,iter
12,,,4.1448,214.28,0.3,iter
13,,,4.1465,218.07,0.3,iter
14,,,4.1329,220.08,0.31,iter
15,,,4.1409,218.77,0.31,iter
16,,,4.1184,215.91,0.31,iter
17,,,4.103,221.67,0.31,iter
18,,,4.0995,218.09,0.31,iter
19,,,4.0872,229.74,0.31,iter
20,,,4.0828,263.51,0.3,iter
21,,,4.0882,216.96,0.3,iter
22,,,4.0771,231.4,0.3,iter
23,,,4.0764,215.83,0.3,iter
24,,,4.0645,221.88,0.3,iter
25,,,4.0373,211.5,0.3,iter
26,,,4.0349,226.79,0.3,iter
27,,,4.0083,222.01,0.3,iter
28,,,4.023,218.08,0.3,iter
29,,,4.0184,211.32,0.31,iter
30,,,4.0234,220.2,0.31,iter
31,,,3.9712,217.51,0.31,iter
32,,,3.9815,214.04,0.31,iter
33,,,3.9528,219.12,0.31,iter
34,,,3.9358,211.77,0.31,iter
35,,,3.9686,215.54,0.31,iter
36,,,3.9253,222.28,0.31,iter
37,,,3.9177,208.71,0.31,iter
38,,,3.9248,210.19,0.31,iter
39,,,3.8945,210.36,0.31,iter
40,,,3.8991,216.67,0.31,iter
41,,,3.9098,224.74,0.31,iter
42,,,3.855,214.22,0.31,iter
43,,,3.8584,214.96,0.31,iter
44,,,3.8598,215.51,0.31,iter
45,,,3.8275,212.55,0.31,iter
46,,,3.8388,214.29,0.31,iter
47,,,3.8508,209.54,0.32,iter
48,,,3.7953,211.0,0.32,iter
49,,,3.8141,212.19,0.32,iter
50,,,3.7988,210.54,0.32,iter
51,,,3.7773,210.62,0.32,iter
52,,,3.7641,212.07,0.32,iter
53,,,3.773,208.24,0.32,iter
54,,,3.7659,221.63,0.32,iter
55,,,3.7388,229.49,0.31,iter
56,,,3.7433,243.17,0.31,iter
57,,,3.7682,229.65,0.31,iter
58,,,3.7232,208.6,0.31,iter
59,,,3.7936,212.53,0.31,iter
60,,,3.7438,217.54,0.31,iter
61,,,3.7459,221.88,0.31,iter
62,,,3.72,205.68,0.31,iter
63,,,3.7265,217.43,0.31,iter
64,,,3.692,214.25,0.31,iter
65,,,3.6954,214.74,0.31,iter
66,,,3.7013,212.77,0.31,iter
67,,,3.7079,207.86,0.32,iter
68,,,3.6772,215.12,0.32,iter
69,,,3.6689,216.25,0.32,iter
70,,,3.6674,210.55,0.32,iter
71,,,3.6771,215.35,0.32,iter
72,,,3.7162,210.18,0.32,iter
73,,,3.675,232.86,0.31,iter
74,,,3.6416,222.1,0.31,iter
75,,,3.6851,235.63,0.31,iter
76,,,3.6743,214.26,0.31,iter
77,,,3.64,212.09,0.31,iter
78,,,3.6545,215.54,0.31,iter
79,,,3.6466,220.56,0.31,iter
80,,,3.6177,227.44,0.31,iter
81,,,3.6416,211.88,0.31,iter
82,,,3.6442,214.42,0.31,iter
83,,,3.6213,224.07,0.31,iter
84,,,3.6156,214.82,0.31,iter
85,,,3.6376,220.89,0.31,iter
86,,,3.648,230.22,0.31,iter
87,,,3.6365,218.3,0.31,iter
88,,,3.6081,217.21,0.31,iter
89,,,3.6033,218.56,0.31,iter
90,,,3.6073,209.21,0.31,iter
91,,,3.5696,212.63,0.31,iter
92,,,3.5966,218.84,0.31,iter
93,,,3.5876,225.97,0.31,iter
94,,,3.6153,220.9,0.31,iter
95,,,3.5579,214.14,0.31,iter
96,,,3.5447,208.57,0.31,iter
97,,,3.5811,219.2,0.31,iter
98,,,3.5376,211.92,0.31,iter
99,,,3.566,211.71,0.31,iter
100,,,3.5287,218.59,0.31,iter
101,,,3.5138,206.04,0.32,iter
102,,,3.5248,209.08,0.32,iter
103,,,3.5274,240.92,0.31,iter
104,,,3.5206,210.19,0.31,iter
105,,,3.4952,222.41,0.31,iter
106,,,3.4669,219.66,0.31,iter
107,,,3.507,215.08,0.31,iter
108,,,3.498,217.54,0.31,iter
109,,,3.4606,210.87,0.31,iter
110,,,3.475,220.97,0.31,iter
111,,,3.4993,214.32,0.31,iter
112,,,3.4353,221.41,0.31,iter
113,,,3.467,215.52,0.31,iter
114,,,3.4816,213.02,0.31,iter
115,,,3.4659,219.0,0.31,iter
116,,,3.461,227.57,0.31,iter
117,,,3.474,222.46,0.31,iter
118,,,3.4142,233.15,0.31,iter
119,,,3.4516,217.03,0.31,iter
120,,,3.4404,228.99,0.31,iter
121,,,3.4211,222.89,0.31,iter
122,,,3.3816,223.85,0.31,iter
123,,,3.3863,218.61,0.31,iter
124,,,3.4455,218.55,0.31,iter
125,,,3.4117,219.63,0.31,iter
126,,,3.3997,217.16,0.31,iter
127,,,3.4148,220.63,0.31,iter
128,,,3.3711,212.46,0.31,iter
129,,,3.368,223.51,0.31,iter
130,,,3.3583,215.15,0.31,iter
131,,,3.3556,210.49,0.31,iter
132,,,3.361,212.47,0.31,iter
133,,,3.3968,215.35,0.31,iter
134,,,3.3575,213.68,0.31,iter
135,,,3.3544,215.64,0.31,iter
136,,,3.3268,217.44,0.31,iter
137,,,3.3387,275.4,0.31,iter
138,,,3.3794,350.69,0.29,iter
139,,,3.3356,269.78,0.29,iter
140,,,3.3152,299.92,0.28,iter
141,,,3.3046,275.45,0.28,iter
142,,,3.3514,275.77,0.28,iter
143,,,3.3652,286.14,0.27,iter
144,,,3.3061,264.1,0.27,iter
145,,,3.3294,269.45,0.27,iter
146,,,3.3359,244.65,0.27,iter
147,,,3.2987,256.51,0.27,iter
148,,,3.3164,285.58,0.27,iter
149,,,3.3261,265.65,0.27,iter
150,,,3.3243,276.86,0.26,iter
151,,,3.2791,275.93,0.26,iter
152,,,3.2733,285.58,0.26,iter
153,,,3.2554,279.66,0.26,iter
154,,,3.2852,284.28,0.26,iter
155,,,3.3043,275.98,0.25,iter
156,,,3.2684,274.02,0.25,iter
157,,,3.2871,284.36,0.25,iter
158,,,3.2818,282.6,0.25,iter
159,,,3.2453,281.31,0.25,iter
160,,,3.2419,275.63,0.25,iter
161,,,3.3256,274.02,0.25,iter
162,,,3.2237,267.43,0.25,iter
163,,,3.2767,290.53,0.25,iter
164,,,3.1906,281.72,0.25,iter
165,,,3.2491,276.03,0.25,iter
166,,,3.179,269.52,0.25,iter
167,,,3.2269,276.39,0.25,iter
168,,,3.1845,288.61,0.25,iter
169,,,3.1817,271.6,0.25,iter
170,,,3.186,292.04,0.25,iter
171,,,3.1822,278.77,0.25,iter
172,,,3.1969,266.62,0.25,iter
173,,,3.2201,280.63,0.25,iter
174,,,3.188,275.8,0.25,iter
175,,,3.1989,286.28,0.24,iter
176,,,3.2087,285.58,0.24,iter
177,,,3.1692,283.57,0.24,iter
178,,,3.1703,292.0,0.24,iter
179,,,3.1695,267.16,0.24,iter
180,,,3.2098,273.94,0.24,iter
181,,,3.131,281.11,0.24,iter
182,,,3.1564,286.54,0.24,iter
183,,,3.1051,232.75,0.25,iter
184,,,3.1764,283.25,0.25,iter
185,,,3.148,270.64,0.25,iter
186,,,3.1586,278.45,0.25,iter
187,,,3.1799,255.79,0.25,iter
188,,,3.1539,265.27,0.25,iter
189,,,3.15,281.57,0.25,iter
190,,,3.1795,272.19,0.25,iter
191,,,3.121,272.45,0.25,iter
192,,,3.1326,279.31,0.25,iter
193,,,3.1247,271.85,0.25,iter
194,,,3.1868,260.48,0.25,iter
195,,,3.1294,280.17,0.25,iter
196,,,3.0499,269.2,0.25,iter
197,,,3.0818,272.0,0.25,iter
198,,,3.089,289.73,0.25,iter
199,,,3.0879,275.77,0.25,iter
200,3.0391,3.0477,,,,eval
200,,,3.0751,1423.12,0.23,iter
201,,,3.0732,273.12,0.23,iter
202,,,3.0971,269.94,0.23,iter
203,,,3.0912,277.39,0.23,iter
204,,,3.0353,259.93,0.24,iter
205,,,3.0169,224.56,0.24,iter
206,,,3.0411,297.47,0.24,iter
207,,,3.0352,261.31,0.24,iter
208,,,3.0587,235.9,0.25,iter
209,,,3.0567,250.62,0.25,iter
210,,,3.0501,278.37,0.25,iter
211,,,3.083,273.73,0.25,iter
212,,,3.0482,276.2,0.25,iter
213,,,3.0412,270.77,0.25,iter
214,,,3.0606,270.73,0.25,iter
215,,,3.0488,257.17,0.25,iter
216,,,3.02,242.9,0.25,iter
217,,,3.0148,275.97,0.25,iter
218,,,2.9739,269.75,0.25,iter
219,,,3.0452,281.35,0.25,iter
220,,,3.0069,257.5,0.25,iter
221,,,3.0631,274.51,0.25,iter
222,,,3.0352,259.17,0.25,iter
223,,,3.0054,266.73,0.25,iter
224,,,3.0484,268.48,0.25,iter
225,,,3.0242,280.39,0.25,iter
226,,,2.9388,282.89,0.25,iter
227,,,2.984,276.04,0.25,iter
228,,,2.9858,283.07,0.25,iter
229,,,3.032,273.49,0.25,iter
230,,,3.0079,253.41,0.25,iter
231,,,2.9767,252.04,0.25,iter
232,,,2.9864,271.52,0.25,iter
233,,,2.9713,282.97,0.25,iter
234,,,2.9578,265.77,0.25,iter
235,,,2.9961,254.32,0.25,iter
236,,,2.8983,280.67,0.25,iter
237,,,2.9332,273.12,0.25,iter
238,,,2.9501,275.73,0.25,iter
239,,,2.9335,276.98,0.25,iter
240,,,2.9452,274.81,0.25,iter
241,,,2.9803,283.1,0.25,iter
242,,,3.0019,272.8,0.25,iter
243,,,2.9045,212.95,0.26,iter
244,,,2.9271,214.97,0.26,iter
245,,,2.9582,210.71,0.27,iter
246,,,2.944,216.8,0.27,iter
247,,,2.8714,233.59,0.27,iter
248,,,2.9614,216.06,0.28,iter
249,,,2.9155,212.25,0.28,iter
250,,,2.9091,217.35,0.29,iter
251,,,2.8492,230.98,0.29,iter
252,,,2.8328,215.51,0.29,iter
253,,,2.9516,211.11,0.29,iter
254,,,2.9495,222.32,0.29,iter
255,,,2.9226,239.79,0.29,iter
256,,,2.9299,218.21,0.29,iter
257,,,2.8986,217.8,0.3,iter
258,,,2.9146,229.44,0.3,iter
259,,,2.8934,215.12,0.3,iter
260,,,2.8813,215.28,0.3,iter
261,,,2.9403,208.45,0.3,iter
262,,,2.864,213.04,0.3,iter
263,,,2.8608,213.13,0.31,iter
264,,,2.8463,216.38,0.31,iter
265,,,2.9138,239.17,0.3,iter
266,,,2.8362,220.2,0.3,iter
267,,,2.8462,223.39,0.3,iter
268,,,2.8427,225.23,0.3,iter
269,,,2.8408,215.69,0.31,iter
270,,,2.9493,218.48,0.31,iter
271,,,2.8724,235.18,0.3,iter
272,,,2.8026,223.61,0.3,iter
273,,,2.8405,226.44,0.3,iter
274,,,2.8356,233.49,0.3,iter
275,,,2.8091,228.57,0.3,iter
276,,,2.8073,226.74,0.3,iter
277,,,2.8415,229.15,0.3,iter
278,,,2.8652,223.62,0.3,iter
279,,,2.8354,214.82,0.3,iter
280,,,2.8028,225.57,0.3,iter
281,,,2.8201,224.26,0.3,iter
282,,,2.8356,217.0,0.3,iter
283,,,2.8694,229.53,0.3,iter
284,,,2.8264,226.5,0.3,iter
285,,,2.895,219.39,0.3,iter
286,,,2.8148,231.09,0.3,iter
287,,,2.8224,220.43,0.3,iter
288,,,2.802,211.65,0.3,iter
289,,,2.825,218.98,0.31,iter
290,,,2.7546,225.01,0.3,iter
291,,,2.7573,227.8,0.3,iter
292,,,2.7289,228.71,0.3,iter
293,,,2.8083,237.02,0.3,iter
294,,,2.8434,252.96,0.3,iter
295,,,2.7587,230.45,0.3,iter
296,,,2.8093,226.36,0.3,iter
297,,,2.8025,232.92,0.3,iter
298,,,2.8026,220.75,0.3,iter
299,,,2.7766,225.42,0.3,iter
300,,,2.7879,238.02,0.3,iter
301,,,2.7461,223.56,0.3,iter
302,,,2.7934,223.0,0.3,iter
303,,,2.8118,233.39,0.3,iter
304,,,2.7751,252.28,0.29,iter
305,,,2.8053,217.26,0.3,iter
306,,,2.8486,212.39,0.3,iter
307,,,2.7881,212.76,0.3,iter
308,,,2.7332,216.29,0.3,iter
309,,,2.7937,221.35,0.3,iter
310,,,2.7568,216.14,0.3,iter
311,,,2.6871,227.47,0.3,iter
312,,,2.6984,221.93,0.3,iter
313,,,2.7151,228.98,0.3,iter
314,,,2.6727,223.45,0.3,iter
315,,,2.7387,225.97,0.3,iter
316,,,2.7094,217.23,0.3,iter
317,,,2.7954,216.25,0.3,iter
318,,,2.7677,231.42,0.3,iter
319,,,2.8084,232.96,0.3,iter
320,,,2.7317,236.94,0.3,iter
321,,,2.693,224.62,0.3,iter
322,,,2.7147,216.31,0.3,iter
323,,,2.7199,233.6,0.3,iter
324,,,2.6453,227.59,0.3,iter
325,,,2.6869,228.04,0.3,iter
326,,,2.6775,234.08,0.3,iter
327,,,2.6676,223.93,0.3,iter
328,,,2.7291,221.27,0.3,iter
329,,,2.678,214.52,0.3,iter
330,,,2.6749,221.21,0.3,iter
331,,,2.6549,217.0,0.3,iter
332,,,2.6621,229.79,0.3,iter
333,,,2.635,224.83,0.3,iter
334,,,2.7201,219.27,0.3,iter
335,,,2.6503,230.55,0.3,iter
336,,,2.7202,229.0,0.3,iter
337,,,2.6704,226.61,0.3,iter
338,,,2.6868,220.29,0.3,iter
339,,,2.6886,233.24,0.3,iter
340,,,2.7571,228.01,0.3,iter
341,,,2.689,228.69,0.3,iter
342,,,2.7046,215.41,0.3,iter
343,,,2.6956,209.94,0.3,iter
344,,,2.6477,221.7,0.3,iter
345,,,2.6797,242.59,0.3,iter
346,,,2.6669,229.01,0.3,iter
347,,,2.635,224.92,0.3,iter
348,,,2.6845,223.61,0.3,iter
349,,,2.6927,225.99,0.3,iter
350,,,2.5927,216.47,0.3,iter
351,,,2.5754,215.63,0.3,iter
352,,,2.6779,215.53,0.3,iter
353,,,2.6815,216.38,0.31,iter
354,,,2.6363,212.39,0.31,iter
355,,,2.6224,234.96,0.31,iter
356,,,2.6229,238.52,0.3,iter
357,,,2.6949,236.57,0.3,iter
358,,,2.6003,228.38,0.3,iter
359,,,2.6314,237.54,0.3,iter
360,,,2.6413,238.27,0.3,iter
361,,,2.6124,230.1,0.3,iter
362,,,2.5843,234.68,0.3,iter
363,,,2.6112,227.75,0.3,iter
364,,,2.6864,229.18,0.3,iter
365,,,2.5998,226.65,0.3,iter
366,,,2.6353,231.81,0.3,iter
367,,,2.6472,225.04,0.3,iter
368,,,2.6201,226.76,0.3,iter
369,,,2.5751,233.58,0.3,iter
370,,,2.6475,233.03,0.3,iter
371,,,2.6223,231.01,0.3,iter
372,,,2.5931,229.85,0.3,iter
373,,,2.5839,217.38,0.3,iter
374,,,2.5842,220.93,0.3,iter
375,,,2.6285,249.15,0.3,iter
376,,,2.6299,242.62,0.29,iter
377,,,2.6176,221.41,0.3,iter
378,,,2.5746,226.62,0.3,iter
379,,,2.523,236.08,0.29,iter
380,,,2.6058,232.14,0.29,iter
381,,,2.5288,214.99,0.3,iter
382,,,2.5774,222.91,0.3,iter
383,,,2.646,224.23,0.3,iter
384,,,2.5157,226.11,0.3,iter
385,,,2.574,219.11,0.3,iter
386,,,2.5639,241.23,0.3,iter
387,,,2.5653,265.18,0.29,iter
388,,,2.6113,221.99,0.29,iter
389,,,2.6321,248.13,0.29,iter
390,,,2.6229,228.67,0.29,iter
391,,,2.5609,227.53,0.29,iter
392,,,2.6314,222.55,0.29,iter
393,,,2.5771,239.64,0.29,iter
394,,,2.5455,222.99,0.29,iter
395,,,2.5169,212.44,0.3,iter
396,,,2.5506,212.11,0.3,iter
397,,,2.518,211.61,0.3,iter
398,,,2.5622,218.79,0.3,iter
399,,,2.5654,219.69,0.3,iter
400,2.5131,2.5204,,,,eval
400,,,2.5596,1165.53,0.28,iter
401,,,2.5863,228.11,0.28,iter
402,,,2.5424,248.38,0.28,iter
403,,,2.6035,217.96,0.28,iter
404,,,2.5083,250.87,0.28,iter
405,,,2.5753,239.39,0.28,iter
406,,,2.5416,225.9,0.28,iter
407,,,2.5138,239.33,0.28,iter
408,,,2.5711,218.9,0.29,iter
409,,,2.5398,225.3,0.29,iter
410,,,2.5664,219.66,0.29,iter
411,,,2.5803,228.73,0.29,iter
412,,,2.5663,240.48,0.29,iter
413,,,2.5103,237.58,0.29,iter
414,,,2.5447,222.71,0.29,iter
415,,,2.5575,228.49,0.29,iter
416,,,2.5427,229.82,0.29,iter
417,,,2.4834,223.53,0.29,iter
418,,,2.4443,218.42,0.29,iter
419,,,2.5117,222.37,0.3,iter
420,,,2.5615,229.98,0.3,iter
421,,,2.5415,214.11,0.3,iter
422,,,2.4826,217.98,0.3,iter
423,,,2.5873,216.26,0.3,iter
424,,,2.5618,222.28,0.3,iter
425,,,2.4824,212.57,0.3,iter
426,,,2.5472,220.98,0.3,iter
427,,,2.4695,210.34,0.31,iter
428,,,2.5154,217.75,0.31,iter
429,,,2.5134,228.58,0.3,iter
430,,,2.5011,230.31,0.3,iter
431,,,2.5794,212.89,0.31,iter
432,,,2.4947,219.61,0.31,iter
433,,,2.4604,253.26,0.3,iter
434,,,2.5068,209.97,0.3,iter
435,,,2.5057,212.46,0.31,iter
436,,,2.51,233.48,0.3,iter
437,,,2.514,224.62,0.3,iter
438,,,2.4927,231.97,0.3,iter
439,,,2.5703,216.46,0.3,iter
440,,,2.4885,235.44,0.3,iter
441,,,2.5146,245.97,0.3,iter
442,,,2.545,234.16,0.3,iter
443,,,2.4528,219.94,0.3,iter
444,,,2.4703,225.06,0.3,iter
445,,,2.5317,222.26,0.3,iter
446,,,2.4798,237.81,0.3,iter
447,,,2.5084,216.16,0.3,iter
448,,,2.4617,227.44,0.3,iter
449,,,2.4717,221.35,0.3,iter
450,,,2.515,225.24,0.3,iter
451,,,2.5124,238.76,0.3,iter
452,,,2.4778,226.08,0.3,iter
453,,,2.5038,244.31,0.3,iter
454,,,2.5208,241.1,0.3,iter
455,,,2.5138,243.71,0.29,iter
456,,,2.4827,247.88,0.29,iter
457,,,2.4091,244.34,0.29,iter
458,,,2.5602,223.68,0.29,iter
459,,,2.4271,229.76,0.29,iter
460,,,2.4488,229.52,0.29,iter
461,,,2.5461,217.9,0.29,iter
462,,,2.4639,219.99,0.3,iter
463,,,2.47,242.71,0.29,iter
464,,,2.496,250.77,0.29,iter
465,,,2.4006,215.01,0.29,iter
466,,,2.5308,233.12,0.29,iter
467,,,2.4922,217.91,0.3,iter
468,,,2.477,232.33,0.3,iter
469,,,2.4593,218.56,0.3,iter
470,,,2.4406,241.95,0.3,iter
471,,,2.4556,243.5,0.29,iter
472,,,2.464,228.6,0.29,iter
473,,,2.5062,228.35,0.29,iter
474,,,2.467,236.77,0.29,iter
475,,,2.4353,230.52,0.29,iter
476,,,2.4465,231.4,0.29,iter
477,,,2.4371,225.01,0.29,iter
478,,,2.5102,223.83,0.3,iter
479,,,2.4532,216.25,0.3,iter
480,,,2.5008,220.31,0.3,iter
481,,,2.4882,233.88,0.3,iter
482,,,2.4906,233.51,0.3,iter
483,,,2.4836,233.68,0.3,iter
484,,,2.4729,227.62,0.3,iter
485,,,2.4685,224.26,0.3,iter
486,,,2.4401,230.0,0.3,iter
487,,,2.5114,237.39,0.3,iter
488,,,2.417,241.99,0.29,iter
489,,,2.3919,247.59,0.29,iter
490,,,2.5369,234.03,0.29,iter
491,,,2.5196,241.04,0.29,iter
492,,,2.4208,222.89,0.29,iter
493,,,2.4179,230.56,0.29,iter
494,,,2.4307,236.26,0.29,iter
495,,,2.4378,226.03,0.29,iter
496,,,2.3684,224.72,0.29,iter
497,,,2.4079,218.09,0.3,iter
498,,,2.4199,216.96,0.3,iter
499,,,2.4512,220.74,0.3,iter
500,,,2.4636,223.2,0.3,iter
501,,,2.4454,241.79,0.3,iter
502,,,2.4734,230.76,0.3,iter
503,,,2.4751,211.9,0.3,iter
504,,,2.504,211.46,0.3,iter
505,,,2.4412,212.19,0.3,iter
506,,,2.3977,208.1,0.31,iter
507,,,2.4716,215.44,0.31,iter
508,,,2.4938,207.24,0.31,iter
509,,,2.4664,210.03,0.31,iter
510,,,2.4375,212.17,0.31,iter
511,,,2.375,212.27,0.31,iter
512,,,2.4812,211.98,0.31,iter
513,,,2.4205,210.38,0.31,iter
514,,,2.4427,211.92,0.31,iter
515,,,2.4129,211.46,0.31,iter
516,,,2.3886,209.87,0.32,iter
517,,,2.4335,211.13,0.32,iter
518,,,2.4244,212.4,0.32,iter
519,,,2.3392,250.7,0.31,iter
520,,,2.4153,278.33,0.31,iter
521,,,2.4686,316.02,0.3,iter
522,,,2.4207,288.7,0.29,iter
523,,,2.4508,277.66,0.29,iter
524,,,2.356,213.92,0.29,iter
525,,,2.4867,228.88,0.29,iter
526,,,2.4551,213.98,0.29,iter
527,,,2.4063,212.52,0.29,iter
528,,,2.4173,324.49,0.29,iter
529,,,2.4145,265.24,0.28,iter
530,,,2.4385,223.34,0.29,iter
531,,,2.4379,211.16,0.29,iter
532,,,2.4442,212.69,0.29,iter
533,,,2.472,212.49,0.29,iter
534,,,2.3926,211.75,0.3,iter
535,,,2.4357,207.09,0.3,iter
536,,,2.4036,206.47,0.3,iter
537,,,2.3996,209.19,0.31,iter
538,,,2.4801,210.99,0.31,iter
539,,,2.3338,238.65,0.3,iter
540,,,2.4328,211.17,0.31,iter
541,,,2.3702,219.31,0.31,iter
542,,,2.4519,209.6,0.31,iter
543,,,2.3666,212.28,0.31,iter
544,,,2.3758,233.38,0.31,iter
