iter,train_loss,val_loss,train_iter_loss,time_ms,mfu_pct,note
0,4.1704,4.167,,,,eval
5,,,4.1595,284.08,0.24,iter
6,,,4.1738,372.06,0.23,iter
7,,,4.1505,315.32,0.23,iter
8,,,4.1777,279.42,0.23,iter
9,,,4.1451,270.57,0.23,iter
10,,,4.1503,272.35,0.24,iter
11,,,4.1553,289.25,0.24,iter
12,,,4.1317,292.79,0.24,iter
13,,,4.136,268.14,0.24,iter
14,,,4.1258,256.72,0.24,iter
15,,,4.1275,249.27,0.24,iter
16,,,4.1147,269.27,0.24,iter
17,,,4.0909,298.89,0.24,iter
18,,,4.0976,329.68,0.24,iter
19,,,4.0788,270.06,0.24,iter
20,,,4.0795,255.07,0.24,iter
21,,,4.072,429.64,0.23,iter
22,,,4.0622,293.11,0.23,iter
23,,,4.0523,294.94,0.23,iter
24,,,4.046,298.47,0.23,iter
25,,,4.0177,295.61,0.23,iter
26,,,4.018,317.75,0.23,iter
27,,,3.9849,307.48,0.23,iter
28,,,4.0089,330.84,0.23,iter
29,,,3.9895,298.43,0.23,iter
30,,,4.003,329.73,0.23,iter
31,,,3.9535,347.27,0.22,iter
32,,,3.9488,290.79,0.22,iter
33,,,3.9202,297.24,0.22,iter
34,,,3.9052,312.11,0.22,iter
35,,,3.9472,325.81,0.22,iter
36,,,3.8996,357.97,0.22,iter
37,,,3.8972,327.55,0.22,iter
38,,,3.8956,317.32,0.22,iter
39,,,3.8672,284.91,0.22,iter
40,,,3.8766,300.72,0.22,iter
41,,,3.8884,351.51,0.22,iter
42,,,3.8154,325.94,0.22,iter
43,,,3.8335,301.87,0.22,iter
44,,,3.8378,359.04,0.21,iter
45,,,3.806,316.84,0.21,iter
46,,,3.8097,303.67,0.22,iter
47,,,3.8262,297.15,0.22,iter
48,,,3.7731,327.27,0.22,iter
49,,,3.7848,295.86,0.22,iter
50,,,3.7776,286.78,0.22,iter
51,,,3.7594,312.85,0.22,iter
52,,,3.7372,316.75,0.22,iter
53,,,3.7498,338.66,0.22,iter
54,,,3.7426,326.12,0.22,iter
55,,,3.7117,288.84,0.22,iter
56,,,3.7178,285.49,0.22,iter
57,,,3.7477,367.79,0.22,iter
58,,,3.7015,336.57,0.21,iter
59,,,3.7745,287.16,0.22,iter
60,,,3.7241,294.82,0.22,iter
61,,,3.7294,347.09,0.22,iter
62,,,3.6995,306.46,0.22,iter
63,,,3.7075,319.29,0.22,iter
64,,,3.6706,297.03,0.22,iter
65,,,3.6769,327.39,0.22,iter
66,,,3.6836,286.97,0.22,iter
67,,,3.685,297.97,0.22,iter
68,,,3.6552,332.84,0.22,iter
69,,,3.6511,342.03,0.22,iter
70,,,3.6455,327.96,0.21,iter
71,,,3.6569,290.04,0.22,iter
72,,,3.6897,326.27,0.22,iter
73,,,3.6525,302.82,0.22,iter
74,,,3.6227,342.38,0.21,iter
75,,,3.6655,331.51,0.21,iter
76,,,3.65,378.72,0.21,iter
77,,,3.6182,295.0,0.21,iter
78,,,3.6327,342.86,0.21,iter
79,,,3.6181,299.6,0.21,iter
80,,,3.5896,287.72,0.21,iter
81,,,3.6129,325.78,0.21,iter
82,,,3.612,309.81,0.21,iter
83,,,3.5868,314.24,0.21,iter
84,,,3.5807,363.42,0.21,iter
85,,,3.607,326.67,0.21,iter
86,,,3.6116,319.97,0.21,iter
87,,,3.5936,312.8,0.21,iter
88,,,3.5709,366.72,0.21,iter
89,,,3.5679,305.18,0.21,iter
90,,,3.5628,342.16,0.21,iter
91,,,3.5269,296.58,0.21,iter
92,,,3.5579,353.16,0.21,iter
93,,,3.5499,288.59,0.21,iter
94,,,3.575,351.58,0.21,iter
95,,,3.5196,291.73,0.21,iter
96,,,3.4994,315.54,0.21,iter
97,,,3.5367,274.79,0.22,iter
98,,,3.4956,302.67,0.22,iter
99,,,3.5154,287.49,0.22,iter
100,,,3.5014,293.11,0.22,iter
101,,,3.4726,306.82,0.22,iter
102,,,3.4805,270.43,0.22,iter
103,,,3.4797,302.98,0.22,iter
104,,,3.4811,311.26,0.22,iter
105,,,3.4452,313.35,0.22,iter
106,,,3.4196,319.3,0.22,iter
107,,,3.4662,345.1,0.22,iter
108,,,3.4596,310.43,0.22,iter
109,,,3.4251,311.12,0.22,iter
110,,,3.4313,315.62,0.22,iter
111,,,3.4624,291.57,0.22,iter
112,,,3.3952,291.63,0.22,iter
113,,,3.4251,340.51,0.22,iter
114,,,3.4372,326.79,0.22,iter
115,,,3.422,288.71,0.22,iter
116,,,3.4228,263.67,0.22,iter
117,,,3.4344,273.87,0.23,iter
118,,,3.368,263.59,0.23,iter
119,,,3.4096,279.71,0.23,iter
120,,,3.3962,277.14,0.23,iter
121,,,3.3748,256.89,0.23,iter
122,,,3.341,305.26,0.23,iter
123,,,3.3455,262.15,0.24,iter
124,,,3.4028,281.21,0.24,iter
