iter,train_loss,val_loss,train_iter_loss,time_ms,mfu_pct,note
0,4.2847,4.2795,,,,eval
5,,,4.2301,266.01,0.49,iter
6,,,4.2175,239.91,0.49,iter
7,,,4.2296,260.58,0.49,iter
8,,,4.2278,270.13,0.49,iter
9,,,4.1906,265.96,0.49,iter
10,,,4.2005,283.58,0.49,iter
11,,,4.1733,275.35,0.49,iter
12,,,4.1519,276.89,0.49,iter
13,,,4.1329,279.99,0.48,iter
14,,,4.1104,257.93,0.48,iter
15,,,4.1155,270.92,0.48,iter
16,,,4.0802,259.5,0.49,iter
17,,,4.0536,272.75,0.48,iter
18,,,4.0261,266.54,0.49,iter
19,,,4.0024,255.04,0.49,iter
20,,,3.9672,269.1,0.49,iter
21,,,3.9303,268.33,0.49,iter
22,,,3.9303,255.87,0.49,iter
23,,,3.8391,256.74,0.49,iter
24,,,3.8608,273.55,0.49,iter
25,,,3.7941,273.77,0.49,iter
26,,,3.7724,280.38,0.48,iter
27,,,3.7638,275.14,0.48,iter
28,,,3.769,256.54,0.49,iter
29,,,3.7933,246.03,0.49,iter
30,,,3.671,277.35,0.49,iter
31,,,3.6467,261.26,0.49,iter
32,,,3.6357,231.58,0.5,iter
33,,,3.6968,259.63,0.5,iter
34,,,3.5641,256.11,0.5,iter
35,,,3.5692,270.72,0.5,iter
36,,,3.538,252.77,0.5,iter
37,,,3.5235,276.8,0.49,iter
38,,,3.5909,265.44,0.49,iter
39,,,3.5176,263.47,0.49,iter
40,,,3.5185,260.14,0.49,iter
41,,,3.5572,263.45,0.49,iter
42,,,3.4646,265.79,0.49,iter
43,,,3.4995,266.49,0.49,iter
44,,,3.4514,271.3,0.49,iter
45,,,3.4876,271.96,0.49,iter
46,,,3.4546,279.24,0.49,iter
47,,,3.4117,275.52,0.49,iter
48,,,3.413,274.25,0.48,iter
49,,,3.4557,271.44,0.48,iter
50,,,3.4961,258.72,0.49,iter
51,,,3.3642,262.29,0.49,iter
52,,,3.4017,251.84,0.49,iter
53,,,3.4575,271.13,0.49,iter
54,,,3.4858,264.26,0.49,iter
55,,,3.3595,244.44,0.49,iter
56,,,3.3881,274.46,0.49,iter
57,,,3.3426,268.67,0.49,iter
58,,,3.3931,250.51,0.49,iter
59,,,3.5018,225.46,0.5,iter
60,,,3.389,273.66,0.5,iter
61,,,3.2996,288.08,0.49,iter
62,,,3.2976,271.78,0.49,iter
63,,,3.38,277.52,0.49,iter
64,,,3.3152,271.72,0.49,iter
65,,,3.2917,262.4,0.49,iter
66,,,3.226,264.22,0.49,iter
67,,,3.3085,258.02,0.49,iter
68,,,3.2114,258.91,0.49,iter
69,,,3.2806,280.45,0.49,iter
70,,,3.3111,276.19,0.49,iter
71,,,3.2726,281.17,0.48,iter
72,,,3.2629,283.51,0.48,iter
73,,,3.1951,261.05,0.48,iter
74,,,3.2188,269.99,0.48,iter
75,,,3.1873,261.89,0.48,iter
76,,,3.0858,277.03,0.48,iter
77,,,3.1922,260.57,0.48,iter
78,,,3.1043,251.5,0.49,iter
79,,,3.1353,276.61,0.49,iter
80,,,3.2693,269.61,0.49,iter
81,,,3.132,258.28,0.49,iter
82,,,3.0721,282.69,0.48,iter
83,,,3.172,280.77,0.48,iter
84,,,3.1533,254.01,0.48,iter
85,,,3.0926,266.91,0.49,iter
86,,,3.1073,263.83,0.49,iter
87,,,3.1307,278.68,0.48,iter
88,,,3.0443,274.31,0.48,iter
89,,,3.0632,272.94,0.48,iter
90,,,3.041,263.99,0.48,iter
91,,,2.9742,274.25,0.48,iter
92,,,2.9646,244.88,0.49,iter
93,,,2.9908,220.03,0.5,iter
94,,,2.992,238.03,0.5,iter
95,,,2.9532,226.54,0.51,iter
96,,,3.0369,229.35,0.51,iter
97,,,3.0046,214.88,0.52,iter
98,,,2.9616,214.12,0.53,iter
99,,,3.013,216.12,0.54,iter
100,,,2.9502,208.5,0.55,iter
101,,,3.0473,235.41,0.55,iter
102,,,2.9293,212.24,0.55,iter
103,,,2.9665,223.74,0.56,iter
104,,,2.9268,216.03,0.56,iter
105,,,2.915,217.36,0.56,iter
106,,,2.9344,226.41,0.57,iter
107,,,2.9868,210.48,0.57,iter
108,,,2.8815,227.71,0.57,iter
109,,,2.8595,218.73,0.57,iter
110,,,2.858,214.45,0.58,iter
111,,,2.9234,219.83,0.58,iter
112,,,2.892,217.7,0.58,iter
113,,,2.8719,216.83,0.58,iter
114,,,2.8985,221.41,0.58,iter
115,,,2.8171,206.79,0.59,iter
116,,,2.8738,202.09,0.59,iter
117,,,2.8342,223.43,0.59,iter
118,,,2.726,204.43,0.6,iter
119,,,2.8659,208.28,0.6,iter
120,,,2.8824,202.36,0.6,iter
121,,,2.7877,206.28,0.61,iter
122,,,2.8116,209.16,0.61,iter
123,,,2.7465,214.18,0.61,iter
124,,,2.8559,217.55,0.61,iter
125,,,2.8398,205.74,0.61,iter
126,,,2.8813,204.57,0.61,iter
127,,,2.8477,213.28,0.61,iter
128,,,2.8198,216.27,0.61,iter
129,,,2.8293,216.6,0.61,iter
130,,,2.8403,215.36,0.61,iter
131,,,2.8418,218.09,0.61,iter
132,,,2.82,213.83,0.61,iter
133,,,2.74,246.79,0.6,iter
134,,,2.8102,224.04,0.6,iter
135,,,2.7697,214.85,0.6,iter
136,,,2.7771,225.18,0.6,iter
137,,,2.696,212.16,0.6,iter
138,,,2.8247,209.86,0.6,iter
139,,,2.7967,207.22,0.6,iter
140,,,2.7434,208.11,0.6,iter
141,,,2.7732,211.24,0.61,iter
142,,,2.8326,213.06,0.61,iter
143,,,2.728,211.92,0.61,iter
144,,,2.6839,226.19,0.6,iter
145,,,2.8462,209.51,0.6,iter
146,,,2.7949,218.89,0.6,iter
147,,,2.8034,218.3,0.6,iter
148,,,2.7722,206.49,0.61,iter
149,,,2.7192,209.77,0.61,iter
150,,,2.7082,204.41,0.61,iter
151,,,2.7091,222.27,0.61,iter
152,,,2.7705,225.04,0.6,iter
153,,,2.788,225.38,0.6,iter
154,,,2.6708,206.85,0.6,iter
155,,,2.6185,212.7,0.6,iter
156,,,2.7308,220.23,0.6,iter
157,,,2.7173,206.0,0.61,iter
158,,,2.6549,209.11,0.61,iter
159,,,2.6454,220.73,0.61,iter
160,,,2.6629,231.49,0.6,iter
161,,,2.7211,221.42,0.6,iter
162,,,2.705,213.12,0.6,iter
163,,,2.6526,220.61,0.6,iter
164,,,2.6984,237.29,0.59,iter
165,,,2.6889,220.07,0.59,iter
166,,,2.6873,211.92,0.6,iter
167,,,2.6845,201.73,0.6,iter
168,,,2.7229,207.12,0.6,iter
169,,,2.7287,218.46,0.6,iter
170,,,2.6868,211.42,0.6,iter
171,,,2.7286,217.3,0.6,iter
172,,,2.7003,215.4,0.6,iter
173,,,2.6379,214.18,0.6,iter
174,,,2.7311,219.66,0.6,iter
175,,,2.7936,221.8,0.6,iter
176,,,2.5974,213.74,0.6,iter
177,,,2.6738,211.15,0.6,iter
178,,,2.7203,217.4,0.6,iter
179,,,2.5729,219.37,0.6,iter
180,,,2.8029,231.74,0.6,iter
181,,,2.6497,218.45,0.6,iter
182,,,2.6073,209.62,0.6,iter
183,,,2.6042,213.69,0.6,iter
184,,,2.614,206.09,0.6,iter
185,,,2.6421,213.9,0.6,iter
186,,,2.7509,205.55,0.61,iter
187,,,2.5779,212.58,0.61,iter
188,,,2.656,205.2,0.61,iter
189,,,2.5822,207.15,0.61,iter
190,,,2.6442,206.08,0.61,iter
191,,,2.6543,210.52,0.61,iter
192,,,2.7528,223.28,0.61,iter
193,,,2.562,222.05,0.61,iter
194,,,2.6237,223.87,0.6,iter
195,,,2.5981,221.57,0.6,iter
196,,,2.5715,222.27,0.6,iter
197,,,2.7039,214.53,0.6,iter
198,,,2.5889,220.76,0.6,iter
199,,,2.6482,218.82,0.6,iter
200,2.5633,2.576,,,,eval
200,,,2.6775,1082.4,0.55,iter
201,,,2.5998,221.5,0.55,iter
202,,,2.6298,209.72,0.56,iter
203,,,2.545,218.07,0.56,iter
204,,,2.573,213.69,0.57,iter
205,,,2.6081,238.07,0.57,iter
206,,,2.5757,227.22,0.57,iter
207,,,2.5973,255.88,0.56,iter
208,,,2.6113,231.58,0.56,iter
209,,,2.628,209.07,0.57,iter
210,,,2.5911,222.53,0.57,iter
211,,,2.6072,227.38,0.57,iter
212,,,2.5927,219.15,0.57,iter
213,,,2.575,228.5,0.57,iter
214,,,2.6288,243.13,0.57,iter
215,,,2.6097,218.58,0.57,iter
216,,,2.7111,217.57,0.57,iter
217,,,2.6011,209.26,0.58,iter
218,,,2.6374,216.35,0.58,iter
219,,,2.5913,213.11,0.58,iter
220,,,2.4769,204.91,0.59,iter
221,,,2.5751,210.06,0.59,iter
222,,,2.6196,205.97,0.59,iter
223,,,2.5652,205.81,0.6,iter
224,,,2.5698,210.22,0.6,iter
225,,,2.5649,213.55,0.6,iter
226,,,2.5739,270.09,0.59,iter
227,,,2.6127,233.92,0.59,iter
228,,,2.5111,259.48,0.58,iter
229,,,2.5619,214.22,0.58,iter
230,,,2.5457,208.18,0.58,iter
231,,,2.5105,205.26,0.59,iter
232,,,2.5781,206.43,0.59,iter
233,,,2.5231,202.19,0.6,iter
234,,,2.5326,207.64,0.6,iter
235,,,2.5391,215.19,0.6,iter
236,,,2.5286,218.71,0.6,iter
237,,,2.585,207.83,0.6,iter
238,,,2.5711,210.65,0.6,iter
239,,,2.5354,218.42,0.6,iter
240,,,2.5778,220.78,0.6,iter
241,,,2.6208,216.87,0.6,iter
242,,,2.584,211.04,0.6,iter
243,,,2.6276,234.5,0.6,iter
244,,,2.5094,213.73,0.6,iter
245,,,2.6018,207.32,0.6,iter
246,,,2.5121,209.67,0.6,iter
247,,,2.6803,231.15,0.6,iter
248,,,2.5104,214.92,0.6,iter
249,,,2.4425,224.4,0.6,iter
250,,,2.4961,231.62,0.59,iter
251,,,2.6105,229.12,0.59,iter
252,,,2.486,225.27,0.59,iter
253,,,2.5795,234.86,0.59,iter
254,,,2.5637,219.24,0.59,iter
255,,,2.4977,213.94,0.59,iter
256,,,2.4358,209.24,0.59,iter
257,,,2.5105,205.93,0.6,iter
258,,,2.5012,220.79,0.59,iter
259,,,2.4938,209.82,0.6,iter
260,,,2.5933,225.26,0.6,iter
261,,,2.5306,234.98,0.59,iter
262,,,2.4874,244.17,0.58,iter
263,,,2.5383,292.83,0.57,iter
264,,,2.5527,275.92,0.56,iter
265,,,2.4358,229.31,0.56,iter
266,,,2.506,214.99,0.57,iter
267,,,2.4956,218.69,0.57,iter
268,,,2.5248,224.06,0.57,iter
269,,,2.5547,224.25,0.57,iter
270,,,2.3738,261.75,0.56,iter
271,,,2.4374,221.32,0.57,iter
272,,,2.4914,216.12,0.57,iter
273,,,2.3908,202.11,0.58,iter
274,,,2.466,201.13,0.58,iter
275,,,2.4571,211.66,0.59,iter
276,,,2.3789,230.18,0.58,iter
277,,,2.4734,222.7,0.58,iter
278,,,2.4149,201.02,0.59,iter
279,,,2.4639,200.38,0.6,iter
280,,,2.4571,213.61,0.6,iter
281,,,2.4786,213.6,0.6,iter
282,,,2.47,220.12,0.6,iter
283,,,2.4217,216.33,0.6,iter
284,,,2.4686,221.18,0.6,iter
285,,,2.441,205.02,0.6,iter
286,,,2.5484,219.37,0.6,iter
287,,,2.4073,230.55,0.6,iter
288,,,2.493,215.03,0.6,iter
289,,,2.4273,226.11,0.59,iter
290,,,2.5209,264.07,0.58,iter
291,,,2.533,220.91,0.58,iter
292,,,2.5312,213.14,0.59,iter
293,,,2.3657,210.04,0.59,iter
294,,,2.4564,218.13,0.59,iter
295,,,2.4217,221.71,0.59,iter
296,,,2.4438,213.83,0.59,iter
297,,,2.35,207.74,0.59,iter
298,,,2.4959,223.58,0.59,iter
299,,,2.4939,204.89,0.6,iter
300,,,2.4253,210.51,0.6,iter
301,,,2.4239,219.11,0.6,iter
302,,,2.4002,212.91,0.6,iter
303,,,2.4321,233.27,0.6,iter
304,,,2.4163,231.39,0.59,iter
305,,,2.4923,252.69,0.58,iter
306,,,2.4249,232.53,0.58,iter
307,,,2.4592,214.39,0.58,iter
308,,,2.3806,222.44,0.58,iter
309,,,2.4684,213.98,0.59,iter
310,,,2.3883,223.64,0.59,iter
311,,,2.4212,217.16,0.59,iter
312,,,2.4932,219.06,0.59,iter
313,,,2.4485,228.74,0.59,iter
314,,,2.5044,219.05,0.59,iter
315,,,2.4455,221.52,0.59,iter
316,,,2.4837,228.2,0.58,iter
317,,,2.4706,213.44,0.59,iter
318,,,2.4098,223.41,0.59,iter
319,,,2.3399,219.64,0.59,iter
320,,,2.5176,208.29,0.59,iter
321,,,2.4135,219.23,0.59,iter
322,,,2.3555,206.7,0.59,iter
323,,,2.3485,233.7,0.59,iter
324,,,2.4189,226.45,0.59,iter
325,,,2.3271,222.75,0.59,iter
326,,,2.5346,214.67,0.59,iter
327,,,2.3995,218.85,0.59,iter
328,,,2.4682,224.93,0.59,iter
329,,,2.3531,211.14,0.59,iter
330,,,2.3224,208.93,0.59,iter
331,,,2.3873,206.17,0.6,iter
332,,,2.4236,218.53,0.6,iter
333,,,2.3397,213.07,0.6,iter
334,,,2.3228,209.27,0.6,iter
335,,,2.5322,217.97,0.6,iter
336,,,2.3959,215.39,0.6,iter
337,,,2.3433,222.24,0.6,iter
338,,,2.4031,210.36,0.6,iter
339,,,2.3668,217.15,0.6,iter
340,,,2.4257,219.84,0.6,iter
341,,,2.3538,223.33,0.6,iter
342,,,2.3996,227.68,0.59,iter
343,,,2.4012,213.28,0.6,iter
344,,,2.4699,223.43,0.59,iter
345,,,2.5008,215.85,0.6,iter
